lat, lon, rep_date, source, sensor, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
50.627,-110.702,2017-09-12 09:14:00,USFS,MODIS,54.53,O1,38.5048,0.35,0.35,0.380072,4043,32.43
50.633,-110.666,2017-09-12 09:14:00,USFS,MODIS,54.691,O1,37.6519,0.35,0.35,0.378364,3953,32.43
50.657,-110.586,2017-09-12 09:14:00,USFS,MODIS,55.321,O1,38.3636,0.35,0.35,0.38111,4028,32.43
48.09,-113.042,2017-09-12 09:14:00,USFS,MODIS,41.187,C3,7.42374,4.55053,5.30953,3.5689,11825,28.58
48.148,-112.885,2017-09-12 09:14:00,USFS,MODIS,41.649,C3,7.25093,4.81314,5.56064,4.0927,12096,28.58
48.859,-114.788,2017-09-12 09:14:00,USFS,MODIS,36.757,C3,4.57089,4.81721,5.23121,5.4094,7173,28.58
48.83,-114.718,2017-09-12 09:14:00,USFS,MODIS,35.089,C3,4.11782,4.55024,4.84924,4.76676,5990,28.58
47.923,-113.089,2017-09-12 09:14:00,USFS,MODIS,39.464,C3,6.77098,4.36163,5.04013,3.3551,10238,28.58
46.226,-110.244,2017-09-12 09:14:00,USFS,MODIS,55.602,O1,31.2181,0.35,0.35,0.298069,3278,30.21
46.228,-110.257,2017-09-12 09:14:00,USFS,MODIS,55.093,C3,21.546,4.31213,5.45063,4.12121,35232,28.58
46.237,-110.255,2017-09-12 09:14:00,USFS,MODIS,55.319,O1,31.2286,0.35,0.35,0.291623,3279,30.21
48.119,-113.016,2017-09-12 09:14:00,USFS,MODIS,40.943,C3,7.43777,4.47584,5.22334,3.32976,11655,28.58
48.121,-113.035,2017-09-12 09:14:00,USFS,MODIS,40.906,C3,7.3816,4.48916,5.23666,3.38667,11596,28.58
49.121,-114.276,2017-09-12 09:14:00,USFS,MODIS,19.443,C2,4.14551,4.37993,4.81993,4.50447,5994,11.67
48.975,-114.704,2017-09-12 09:14:00,USFS,MODIS,33.466,C3,3.38282,4.61104,4.76054,4.90993,4831,28.58
46.219,-110.259,2017-09-12 09:14:00,USFS,MODIS,54.278,C3,21.369,4.18897,5.32747,3.94025,34153,28.58
47.312,-113.134,2017-09-12 09:14:00,USFS,MODIS,38.355,C3,6.5408,4.18252,4.81502,3.80779,9448,28.58
49.962,-115.154,2017-09-12 09:14:00,USFS,MODIS,33.946,C3,3.59038,4.59136,4.78686,5.12744,5156,11.67
50.151,-115.107,2017-09-12 09:14:00,USFS,MODIS,32.155,C2,11.1794,4.432,5.16,5.07873,17306,11.67
50.173,-115.31,2017-09-12 09:14:00,USFS,MODIS,39.851,C3,6.37091,4.66847,5.32397,5.414,10176,11.67
46.224,-110.299,2017-09-12 09:14:00,USFS,MODIS,52.346,C3,20.948,3.91897,5.04597,3.59792,31711,28.58
46.221,-110.273,2017-09-12 09:14:00,USFS,MODIS,54.265,C3,21.3165,4.19421,5.33271,3.94618,34102,28.58
47.911,-112.965,2017-09-12 09:14:00,USFS,MODIS,41.439,C3,7.33834,4.67209,5.41959,3.90222,11931,28.58
33.42,-110.86,2017-09-12 09:14:00,USFS,MODIS,52.075,low_veg,5.48799,0.1,0.1,5.1722,165,9.31
50.665,-110.567,2017-09-12 09:14:00,USFS,MODIS,55.473,O1,44.2425,0.35,0.35,0.380668,4645,32.43
50.661,-110.534,2017-09-12 09:14:00,USFS,MODIS,55.543,O1,45.5092,0.35,0.35,0.380145,4778,32.43
50.659,-110.518,2017-09-12 09:14:00,USFS,MODIS,55.833,O1,53.7585,0.35,0.35,0.383471,5645,32.43
50.728,-110.407,2017-09-12 09:14:00,USFS,MODIS,57.109,O1,34.6241,0.35,0.35,0.382019,3636,32.43
50.727,-110.415,2017-09-12 09:14:00,USFS,MODIS,57.064,O1,34.5699,0.35,0.35,0.382264,3630,32.43
50.183,-115.205,2017-09-12 09:14:00,USFS,MODIS,34.815,C2,13.6892,4.22868,4.98868,4.78953,20487,11.67
50.177,-115.202,2017-09-12 09:14:00,USFS,MODIS,34.758,C3,4.42799,4.25536,4.57736,4.78967,6081,11.67
50.171,-115.207,2017-09-12 09:14:00,USFS,MODIS,36.532,C2,14.1808,4.56101,5.32901,5.37081,22671,11.67
50.169,-115.183,2017-09-12 09:14:00,USFS,MODIS,35.312,C2,13.3776,4.48629,5.24629,5.20253,21055,11.67
50.16,-115.126,2017-09-12 09:14:00,USFS,MODIS,32.866,C2,11.6771,4.43441,5.17041,5.08913,18113,11.67
50.145,-115.182,2017-09-12 09:14:00,USFS,MODIS,33.637,C2,13.0681,4.14286,4.89486,4.66237,19190,11.67
49.986,-115.15,2017-09-12 09:14:00,USFS,MODIS,33.661,C2,12.1928,4.46324,5.20724,5.06891,19047,11.67
49.981,-115.146,2017-09-12 09:14:00,USFS,MODIS,33.485,D1,0.403298,1.45686,1.45686,5.06299,176,9.94
49.974,-115.151,2017-09-12 09:14:00,USFS,MODIS,34.02,C3,3.56439,4.64312,4.83862,5.24057,5174,11.67
48.157,-112.864,2017-09-12 09:14:00,USFS,MODIS,41.688,O1,15.8627,0.35,0.35,0.277462,1666,30.21
47.504,-115.104,2017-09-12 09:14:00,USFS,MODIS,36.652,C3,4.52645,4.81171,5.21421,5.55104,7081,28.58
47.152,-113.257,2017-09-12 09:14:00,USFS,MODIS,38.988,C3,6.06997,4.55624,5.16574,4.68014,9407,28.58
45.405,-116.535,2017-09-12 09:14:00,USFS,MODIS,36.753,C3,4.79779,4.61458,5.05158,5.29745,7271,28.58
48.952,-114.708,2017-09-12 09:14:00,USFS,MODIS,33.61,O1,10.3493,0.35,0.35,0.333875,1087,30.21
48.136,-112.868,2017-09-12 09:14:00,USFS,MODIS,41.702,C3,7.31065,4.79285,5.55185,3.99068,12176,28.58
48.111,-113.037,2017-09-12 09:14:00,USFS,MODIS,40.773,C3,7.3769,4.45513,5.20263,3.33772,11514,28.58
48.111,-112.928,2017-09-12 09:14:00,USFS,MODIS,41.12,C3,7.09955,4.69258,5.42858,3.74856,11562,28.58
48.109,-113.019,2017-09-12 09:14:00,USFS,MODIS,40.692,C3,7.42061,4.41604,5.16354,3.2372,11495,28.58
48.107,-112.892,2017-09-12 09:14:00,USFS,MODIS,41.541,C3,7.25149,4.76289,5.51039,3.94441,11988,28.58
47.913,-112.983,2017-09-12 09:14:00,USFS,MODIS,41.298,C3,7.26932,4.66073,5.40823,3.88939,11794,28.58
46.913,-121.315,2017-09-12 09:14:00,USFS,MODIS,27.32,C3,1.54722,4.64614,4.64614,5.4395,2157,28.58
46.239,-110.268,2017-09-12 09:14:00,USFS,MODIS,54.28,O1,31.1826,0.35,0.35,0.274301,3274,30.21
43.634,-103.45,2017-09-12 09:14:00,USFS,MODIS,48.77,O1,25.3957,0.35,0.35,0.362527,2667,30.21
43.63,-103.432,2017-09-12 09:14:00,USFS,MODIS,49.329,O1,25.4973,0.35,0.35,0.365747,2677,30.21
43.62,-103.436,2017-09-12 09:14:00,USFS,MODIS,49.615,O1,25.5734,0.35,0.35,0.367536,2685,30.21
50.165,-115.131,2017-09-12 09:14:00,USFS,MODIS,33.185,C3,3.33003,4.55994,4.69794,5.16536,4693,11.67
50.163,-115.177,2017-09-12 09:14:00,USFS,MODIS,35.095,C2,13.2204,4.48257,5.23457,5.19385,20761,11.67
48.164,-112.858,2017-09-12 09:14:00,USFS,MODIS,41.858,O1,15.8729,0.35,0.35,0.296826,1667,30.21
50.648,-110.504,2017-09-12 09:14:00,USFS,MODIS,55.876,O1,34.2371,0.35,0.35,0.387853,3595,32.43
48.828,-114.696,2017-09-12 09:19:00,USFS,MODIS,35.22,C3,4.03246,4.66722,4.96622,4.99805,6008,28.58
48.583,-115.635,2017-09-12 09:19:00,USFS,MODIS,43.141,C3,8.3582,4.73663,5.57613,5.33862,13982,28.58
48.577,-115.639,2017-09-12 09:19:00,USFS,MODIS,43.202,C3,8.3459,4.76854,5.60804,5.4211,14041,28.58
46.026,-113.455,2017-09-12 09:19:00,USFS,MODIS,34.874,C3,5.54741,3.77941,4.23941,4.7548,7055,28.58
46.401,-114.553,2017-09-12 09:19:00,USFS,MODIS,34.258,C3,3.98253,4.38921,4.64221,5.15918,5546,28.58
46.401,-114.559,2017-09-12 09:19:00,USFS,MODIS,33.808,C3,3.95938,4.27762,4.50762,5.04659,5354,28.58
48.131,-113.032,2017-09-12 09:19:00,USFS,MODIS,40.865,C3,7.37395,4.48118,5.22868,3.35208,11567,28.58
48.13,-120.4,2017-09-12 09:19:00,USFS,MODIS,36.853,C3,4.5537,4.92316,5.33716,6.07518,7291,28.58
47.997,-113.013,2017-09-12 09:19:00,USFS,MODIS,40.546,C3,6.91983,4.59636,5.30936,3.71162,11022,28.58
48.743,-114.095,2017-09-12 09:19:00,USFS,MODIS,32.992,C3,3.06297,4.78523,4.88873,5.19097,4492,28.58
48.589,-115.641,2017-09-12 09:19:00,USFS,MODIS,43.56,C3,8.47438,4.85399,5.70499,5.70641,14504,28.58
48.269,-113.169,2017-09-12 09:19:00,USFS,MODIS,40.084,C3,6.43442,4.71464,5.38164,4.08822,10388,28.58
50.207,-115.278,2017-09-12 09:19:00,USFS,MODIS,39.394,D1,0.571737,1.46072,1.46072,5.23765,251,9.94
50.155,-115.066,2017-09-12 09:19:00,USFS,MODIS,21.522,D1,1.5801,1.13356,1.13356,3.76519,537,9.94
50.181,-115.176,2017-09-12 09:19:00,USFS,MODIS,31.334,C2,12.4514,3.84882,4.59282,4.37981,17156,11.67
49.212,-114.964,2017-09-12 09:19:00,USFS,MODIS,36.168,C5,1.47558,4.6203,4.6203,5.15706,2045,11.67
49.272,-114.867,2017-09-12 09:19:00,USFS,MODIS,29.912,C2,10.0648,4.24391,4.94791,4.42323,14940,11.67
49.151,-114.226,2017-09-12 09:19:00,USFS,MODIS,17.684,C2,3.51159,4.3007,4.6847,4.32346,4935,36.84
48.129,-113.012,2017-09-12 09:19:00,USFS,MODIS,39.354,O1,16.2209,0.35,0.35,0.193831,1703,30.21
48.134,-112.848,2017-09-12 09:19:00,USFS,MODIS,41.412,O1,15.9649,0.35,0.35,0.247258,1676,30.21
48.152,-112.84,2017-09-12 09:19:00,USFS,MODIS,41.761,O1,15.969,0.35,0.35,0.269933,1677,30.21
50.659,-110.602,2017-09-12 09:19:00,USFS,MODIS,55.281,O1,46.1983,0.35,0.35,0.381508,4851,32.43
50.608,-110.621,2017-09-12 09:19:00,USFS,MODIS,54.684,O1,39.7322,0.35,0.35,0.381421,4172,32.43
50.654,-110.592,2017-09-12 09:19:00,USFS,MODIS,55.275,O1,38.297,0.35,0.35,0.381355,4021,32.43
42.761,-122.264,2017-09-12 09:19:00,USFS,MODIS,2.464,C3,1.85053e-06,0,0,0,0,28.58
42.754,-122.227,2017-09-12 09:19:00,USFS,MODIS,2.46,C3,1.845e-06,0,0,0,0,28.58
42.756,-122.275,2017-09-12 09:19:00,USFS,MODIS,2.457,C3,1.84132e-06,0,0,0,0,28.58
42.759,-122.218,2017-09-12 09:19:00,USFS,MODIS,2.466,C3,1.8536e-06,0,0,0,0,28.58
47.149,-113.024,2017-09-12 09:19:00,USFS,MODIS,41.127,C3,7.04421,4.72835,5.45285,4.97622,11523,28.58
48.959,-115.346,2017-09-12 09:19:00,USFS,MODIS,44.781,C3,9.31696,4.89146,5.79996,5.65066,16211,28.58
48.573,-115.661,2017-09-12 09:19:00,USFS,MODIS,43.801,C3,8.64292,4.85527,5.71777,5.72776,14825,28.58
48.571,-115.634,2017-09-12 09:19:00,USFS,MODIS,43.138,C3,8.30225,4.76797,5.60747,5.41967,13966,28.58
46.028,-113.472,2017-09-12 09:19:00,USFS,MODIS,34.043,C3,5.47393,3.62971,4.05521,4.66662,6659,28.58
46.029,-113.46,2017-09-12 09:19:00,USFS,MODIS,32.68,C3,5.43207,3.36164,3.72964,4.53693,6078,28.58
46.215,-110.301,2017-09-12 09:19:00,USFS,MODIS,51.065,C3,20.7228,3.7431,4.8701,3.41778,30277,28.58
45.879,-114.813,2017-09-12 09:19:00,USFS,MODIS,34.484,C3,4.22098,4.30175,4.58925,5.10087,5811,28.58
45.881,-113.513,2017-09-12 09:19:00,USFS,MODIS,33.26,C3,5.27226,3.53875,3.90675,4.65031,6179,28.58
49.274,-114.895,2017-09-12 09:19:00,USFS,MODIS,32.662,C2,11.1873,4.69032,5.41832,5.29072,18185,11.67
50.153,-115.129,2017-09-12 09:19:00,USFS,MODIS,32.769,C2,11.7452,4.37135,5.10735,4.98049,17996,11.67
47.148,-113.008,2017-09-12 09:19:00,USFS,MODIS,40.97,C3,7.078,4.65208,5.37658,4.76548,11417,28.58
46.403,-114.572,2017-09-12 09:19:00,USFS,MODIS,33.607,C3,4.1295,4.12499,4.36649,4.92127,5409,28.58
50.66,-110.619,2017-09-12 09:19:00,USFS,MODIS,55.201,O1,39.3713,0.35,0.35,0.380599,4134,32.43
46.217,-110.314,2017-09-12 09:19:00,USFS,MODIS,45.327,O1,30.8624,0.35,0.35,0.193972,3241,30.21
50.65,-110.644,2017-09-12 09:19:00,USFS,MODIS,54.926,O1,30.1655,0.35,0.35,0.377743,3167,32.43
50.619,-110.635,2017-09-12 09:19:00,USFS,MODIS,54.71,O1,33.1876,0.35,0.35,0.380063,3485,32.43
48.099,-113.02,2017-09-12 09:19:00,USFS,MODIS,40.525,C3,7.41554,4.37552,5.12302,3.18284,11397,28.58
48.1,-113.04,2017-09-12 09:19:00,USFS,MODIS,41.181,C3,7.41652,4.55217,5.29967,3.55586,11792,28.58
49.922,-115.102,2017-09-12 09:19:00,USFS,MODIS,29.927,C2,10.4135,4.12077,4.83277,4.46752,15098,11.67
49.896,-115.236,2017-09-12 09:19:00,USFS,MODIS,36.554,C2,14.7923,4.31513,5.08313,4.74271,22557,11.67
49.896,-115.149,2017-09-12 09:19:00,USFS,MODIS,34.414,C3,3.665,4.69993,4.92993,5.3192,5420,11.67
49.891,-115.245,2017-09-12 09:19:00,USFS,MODIS,37.663,C2,15.2572,4.47193,5.24793,5.03414,24021,11.67
49.374,-114.58,2017-09-12 09:19:00,USFS,MODIS,17.695,C2,3.62814,4.18303,4.57503,4.23686,4980,11.67
48.155,-112.845,2017-09-12 09:19:00,USFS,MODIS,41.809,O1,15.9424,0.35,0.35,0.278402,1674,30.21
48.154,-112.858,2017-09-12 09:19:00,USFS,MODIS,41.699,O1,15.8893,0.35,0.35,0.275006,1668,30.21
48.127,-112.887,2017-09-12 09:19:00,USFS,MODIS,41.358,C3,7.22026,4.70946,5.45696,3.7155,11820,28.58
47.505,-120.856,2017-09-12 09:19:00,USFS,MODIS,30.555,C3,2.28839,4.78421,4.78421,5.78526,3284,28.58
47.458,-115.092,2017-09-12 09:19:00,USFS,MODIS,36.256,C3,4.44857,4.70633,5.08583,5.22449,6787,28.58
46.403,-114.579,2017-09-12 09:19:00,USFS,MODIS,34.293,C3,4.15896,4.28701,4.56301,5.05565,5693,28.58
45.423,-116.53,2017-09-12 09:19:00,USFS,MODIS,37.461,C3,4.88349,4.8442,5.3157,5.76607,7788,28.58
45.42,-116.499,2017-09-12 09:19:00,USFS,MODIS,34.568,C3,4.64302,4.09489,4.43989,4.86569,6184,28.58
45.412,-116.551,2017-09-12 09:19:00,USFS,MODIS,36.549,C3,4.81016,4.53859,4.96409,5.20826,7163,28.58
49.119,-114.252,2017-09-12 09:19:00,USFS,MODIS,18.351,C1,0.0942935,1.16615,1.16615,4.00529,33,11.67
48.138,-112.886,2017-09-12 09:19:00,USFS,MODIS,41.672,C3,7.26289,4.81492,5.56242,4.11748,12120,28.58
48.267,-113.15,2017-09-12 09:19:00,USFS,MODIS,40.22,C3,6.49466,4.72801,5.39501,4.09659,10512,28.58
48.126,-112.869,2017-09-12 09:19:00,USFS,MODIS,41.304,C3,7.25987,4.66791,5.41541,3.56077,11795,28.58
48.123,-113.052,2017-09-12 09:19:00,USFS,MODIS,40.116,C3,7.26753,4.32995,5.05445,3.13228,11020,28.58
48.117,-112.889,2017-09-12 09:19:00,USFS,MODIS,41.131,O1,15.8177,0.35,0.35,0.247669,1661,30.21
47.512,-120.859,2017-09-12 09:19:00,USFS,MODIS,30.446,C3,2.27662,4.74758,4.74758,5.73354,3243,28.58
47.087,-112.825,2017-09-12 09:19:00,USFS,MODIS,42.374,C3,7.99344,4.65277,5.45777,4.73144,13088,28.58
47.522,-120.897,2017-09-12 09:19:00,USFS,MODIS,30.169,O1,7.70289,0.35,0.35,0.40686,809,30.21
47.154,-113.766,2017-09-12 09:19:00,USFS,MODIS,35.42,C3,4.55565,4.36143,4.71793,4.63953,6448,28.58
47.152,-113.747,2017-09-12 09:19:00,USFS,MODIS,36.006,C3,4.6241,4.48954,4.88054,4.8176,6770,28.58
45.449,-115.08,2017-09-12 09:19:00,USFS,MODIS,34.039,C3,4.14519,4.22734,4.49184,4.88581,5586,28.58
48.841,-114.717,2017-09-12 09:19:00,USFS,MODIS,35.133,C3,4.08136,4.59361,4.89261,4.84189,5991,28.58
48.839,-114.693,2017-09-12 09:19:00,USFS,MODIS,34.672,C3,3.94704,4.54281,4.80731,4.75995,5692,28.58
47.921,-113.069,2017-09-12 09:19:00,USFS,MODIS,39.327,C3,6.82111,4.30734,4.98584,3.23442,10203,28.58
47.469,-115.104,2017-09-12 09:19:00,USFS,MODIS,35.987,C3,4.43908,4.61243,4.98043,5.00844,6633,28.58
49.96,-115.124,2017-09-12 09:19:00,USFS,MODIS,31.968,C2,11.2832,4.32531,5.05331,4.791,17105,11.67
49.949,-115.307,2017-09-12 09:19:00,USFS,MODIS,38.316,C2,16.3366,4.28979,5.06579,4.77789,24827,11.67
47.527,-115.103,2017-09-12 09:19:00,USFS,MODIS,36.87,C3,4.57517,4.88833,5.31383,5.93345,7294,28.58
47.528,-120.862,2017-09-12 09:19:00,USFS,MODIS,30.478,C3,2.27925,4.75921,4.75921,5.75276,3254,28.58
47.902,-112.984,2017-09-12 09:19:00,USFS,MODIS,41.221,C3,7.26558,4.63676,5.38426,3.83617,11736,28.58
46.23,-110.27,2017-09-12 09:19:00,USFS,MODIS,54.412,C3,21.3935,4.20943,5.34793,3.96273,34323,28.58
47.085,-112.807,2017-09-12 09:19:00,USFS,MODIS,41.039,C3,7.93812,4.31178,5.09378,4.12645,12130,28.58
50.621,-110.652,2017-09-12 09:19:00,USFS,MODIS,54.653,O1,40.8786,0.35,0.35,0.379498,4292,32.43
50.623,-110.668,2017-09-12 09:19:00,USFS,MODIS,54.614,O1,40.8158,0.35,0.35,0.379542,4286,32.43
50.646,-110.487,2017-09-12 09:19:00,USFS,MODIS,55.93,O1,40.0141,0.35,0.35,0.387478,4201,32.43
46.285,-114.544,2017-09-12 09:19:00,USFS,MODIS,32.148,C3,4.07713,3.80171,3.98571,4.75529,4875,28.58
48.992,-115.462,2017-09-12 09:19:00,USFS,MODIS,45.962,C3,10.2651,4.85178,5.80628,5.48964,17881,28.58
45.878,-114.795,2017-09-12 09:19:00,USFS,MODIS,35.37,C3,4.27563,4.52573,4.85923,5.33784,6233,28.58
45.879,-114.807,2017-09-12 09:19:00,USFS,MODIS,34.491,C3,4.22342,4.30211,4.58961,5.10236,5815,28.58
45.41,-116.531,2017-09-12 09:19:00,USFS,MODIS,36.75,C3,4.79759,4.6138,5.0508,5.29586,7269,28.58
48.118,-120.415,2017-09-12 09:19:00,USFS,MODIS,36.965,C3,4.60249,4.93716,5.36266,6.15062,7404,28.58
48.016,-112.991,2017-09-12 09:19:00,USFS,MODIS,40.658,C3,6.97586,4.60326,5.31626,3.66841,11126,28.58
48.941,-115.423,2017-09-12 09:19:00,USFS,MODIS,45.269,C3,9.67225,4.90587,5.82587,5.78611,16905,28.58
45.408,-116.503,2017-09-12 09:19:00,USFS,MODIS,36.679,C3,4.75461,4.61989,5.04539,5.30035,7197,28.58
50.657,-110.501,2017-09-12 09:19:00,USFS,MODIS,55.951,O1,37.8076,0.35,0.35,0.38614,3970,32.43
50.656,-110.608,2017-09-12 09:19:00,USFS,MODIS,55.237,O1,41.621,0.35,0.35,0.381753,4370,32.43
50.654,-110.468,2017-09-12 09:19:00,USFS,MODIS,56.174,O1,39.2027,0.35,0.35,0.386546,4116,32.43
50.652,-110.575,2017-09-12 09:19:00,USFS,MODIS,55.308,O1,45.112,0.35,0.35,0.380783,4737,32.43
48.109,-112.909,2017-09-12 09:19:00,USFS,MODIS,40.586,O1,15.7463,0.35,0.35,0.230679,1653,30.21
50.725,-110.398,2017-09-12 09:19:00,USFS,MODIS,57.119,O1,33.4376,0.35,0.35,0.381893,3511,32.43
50.697,-110.592,2017-09-12 09:19:00,USFS,MODIS,55.606,O1,42.2856,0.35,0.35,0.378507,4440,32.43
50.689,-110.696,2017-09-12 09:19:00,USFS,MODIS,54.989,O1,35.9987,0.35,0.35,0.374258,3780,32.43
50.673,-110.463,2017-09-12 09:19:00,USFS,MODIS,56.377,O1,38.3446,0.35,0.35,0.385681,4026,32.43
50.663,-110.55,2017-09-12 09:19:00,USFS,MODIS,55.507,O1,45.4417,0.35,0.35,0.379943,4771,32.43
54.092,-96.853,2017-09-12 09:19:00,USFS,MODIS,16.57,C3,1.05323,2.06868,2.06868,3.96413,654,42.81
54.087,-96.83,2017-09-12 09:19:00,USFS,MODIS,16.582,C3,1.05399,2.07146,2.07146,3.96888,655,42.81
49.265,-114.922,2017-09-12 09:19:00,USFS,MODIS,33.684,C3,3.37916,4.70149,4.86249,5.03454,4929,11.67
50.173,-115.148,2017-09-12 09:19:00,USFS,MODIS,32.656,C2,12.051,4.22636,4.97036,4.77534,17969,11.67
42.772,-122.272,2017-09-12 09:19:00,USFS,MODIS,2.475,C3,1.86592e-06,0,0,0,0,28.58
46.222,-110.286,2017-09-12 09:19:00,USFS,MODIS,54.736,C3,21.3395,4.2767,5.4152,4.06776,34667,28.58
47.803,-115.307,2017-09-12 09:19:00,USFS,MODIS,37.155,C3,4.86847,4.71052,5.15902,5.22501,7535,28.58
36.084,-118.671,2017-09-12 09:19:00,USFS,MODIS,39.191,C3,6.72784,4.31055,4.97755,7.39296,10046,28.58
45.902,-113.619,2017-09-12 09:19:00,USFS,MODIS,36.763,C3,5.27231,4.33815,4.82115,5.19378,7626,28.58
48.014,-112.971,2017-09-12 09:19:00,USFS,MODIS,40.31,O1,15.636,0.35,0.35,0.236838,1642,30.21
48.096,-112.893,2017-09-12 09:19:00,USFS,MODIS,40.74,C3,7.16739,4.53622,5.26072,3.31451,11312,28.58
50.155,-115.151,2017-09-12 09:19:00,USFS,MODIS,29.071,C2,11.6657,3.62725,4.36325,4.19277,15270,11.67
50.158,-115.096,2017-09-12 09:19:00,USFS,MODIS,28.699,C2,10.3743,3.87348,4.58548,4.37624,14271,11.67
50.158,-115.203,2017-09-12 09:19:00,USFS,MODIS,33.124,C2,13.4359,3.94891,4.70891,4.45212,18981,11.67
50.16,-115.07,2017-09-12 09:19:00,USFS,MODIS,25.46,D1,1.62381,1.28567,1.28567,4.09706,626,9.94
50.161,-115.15,2017-09-12 09:19:00,USFS,MODIS,32.81,C2,12.1781,4.22222,4.96622,4.76926,18144,11.67
50.167,-115.316,2017-09-12 09:19:00,USFS,MODIS,39.997,C3,6.45996,4.66633,5.33332,5.40981,10336,11.67
50.174,-115.329,2017-09-12 09:19:00,USFS,MODIS,35.726,C1,3.79743,1.44228,1.78728,4.37438,2036,11.67
50.175,-115.174,2017-09-12 09:19:00,USFS,MODIS,34.286,C2,12.9232,4.34799,5.09999,4.95767,19772,11.67
50.655,-110.485,2017-09-12 09:19:00,USFS,MODIS,56.03,O1,22.9501,0.35,0.35,0.38716,2410,32.43
50.655,-110.569,2017-09-12 09:19:00,USFS,MODIS,55.363,O1,45.1986,0.35,0.35,0.380689,4746,32.43
50.148,-115.072,2017-09-12 09:19:00,USFS,MODIS,22.62,D1,1.62336,1.17147,1.17147,3.83067,571,9.94
49.901,-115.141,2017-09-12 09:19:00,USFS,MODIS,34.015,C3,3.50914,4.6983,4.8938,5.31609,5152,11.67
48.8,-120.445,2017-09-12 09:19:00,USFS,MODIS,38.605,C3,5.40948,4.94372,5.49572,5.87366,8919,28.58
48.155,-112.878,2017-09-12 09:19:00,USFS,MODIS,41.677,O1,15.8055,0.35,0.35,0.285806,1660,30.21
47.375,-120.889,2017-09-12 09:19:00,USFS,MODIS,30.429,C3,2.22398,4.85053,4.85053,5.82682,3236,28.58
47.359,-120.889,2017-09-12 09:19:00,USFS,MODIS,30.426,C3,2.22367,4.84889,4.84889,5.81822,3235,28.58
47.213,-113.769,2017-09-12 09:19:00,USFS,MODIS,35.401,C3,4.6131,4.32327,4.69127,4.5453,6492,28.58
47.159,-113.76,2017-09-12 09:19:00,USFS,MODIS,35.946,C3,4.60193,4.48543,4.86493,4.81153,6716,28.58
46.613,-114.164,2017-09-12 09:19:00,USFS,MODIS,34.288,C3,4.16294,4.28324,4.55924,4.94813,5694,28.58
46.612,-114.146,2017-09-12 09:19:00,USFS,MODIS,35.746,C3,4.30895,4.62865,4.97365,5.43532,6429,28.58
46.21,-110.261,2017-09-12 09:19:00,USFS,MODIS,52.596,C3,21.0693,3.944,5.071,3.63576,32053,28.58
46.03,-113.477,2017-09-12 09:19:00,USFS,MODIS,34.008,C3,5.46128,3.627,4.041,4.66359,6621,28.58
45.281,-115.218,2017-09-12 09:19:00,USFS,MODIS,34.366,C3,4.16347,4.30422,4.58022,4.8935,5721,28.58
42.682,-111.584,2017-09-12 09:19:00,USFS,MODIS,40.636,O1,14.8314,0.35,0.35,0.437473,1557,30.21
48.956,-114.715,2017-09-12 09:19:00,USFS,MODIS,34.084,C3,3.54978,4.68377,4.89077,5.0281,5208,28.58
48.555,-113.89,2017-09-12 09:19:00,USFS,MODIS,34.906,C3,3.80843,4.76198,5.02648,5.03962,5743,28.58
48.146,-112.865,2017-09-12 09:19:00,USFS,MODIS,41.328,O1,15.875,0.35,0.35,0.249123,1667,30.21
48.144,-112.846,2017-09-12 09:19:00,USFS,MODIS,41.411,O1,15.9568,0.35,0.35,0.24643,1675,30.21
48.006,-112.994,2017-09-12 09:19:00,USFS,MODIS,40.967,C3,7.01016,4.68899,5.41349,3.92739,11385,28.58
48.004,-112.975,2017-09-12 09:19:00,USFS,MODIS,40.945,O1,15.634,0.35,0.35,0.265837,1642,30.21
47.999,-113.032,2017-09-12 09:19:00,USFS,MODIS,40.572,C3,6.87042,4.63041,5.33191,3.82495,10990,28.58
47.947,-113.122,2017-09-12 09:19:00,USFS,MODIS,39.583,C3,6.67336,4.43408,5.10108,3.50776,10212,28.58
47.931,-115.227,2017-09-12 09:19:00,USFS,MODIS,37.426,C3,4.90608,4.79781,5.26931,5.49985,7755,28.58
46.913,-121.31,2017-09-12 09:19:00,USFS,MODIS,27.361,C3,1.55506,4.64811,4.64811,5.44298,2168,28.58
46.903,-121.316,2017-09-12 09:19:00,USFS,MODIS,27.533,C3,1.56897,4.70037,4.70037,5.491,2212,28.58
43.637,-103.468,2017-09-12 09:19:00,USFS,MODIS,48.814,O1,25.3069,0.35,0.35,0.363181,2657,30.21
43.623,-103.454,2017-09-12 09:19:00,USFS,MODIS,48.504,O1,25.4846,0.35,0.35,0.360738,2676,30.21
47.895,-112.975,2017-09-12 09:19:00,USFS,MODIS,41.29,O1,15.9629,0.35,0.35,0.269058,1676,30.21
47.889,-115.239,2017-09-12 09:19:00,USFS,MODIS,37.045,C3,4.82481,4.70216,5.15066,5.1955,7455,28.58
47.529,-120.898,2017-09-12 09:19:00,USFS,MODIS,29.786,O1,7.73283,0.35,0.35,0.393546,812,30.21
47.52,-120.859,2017-09-12 09:19:00,USFS,MODIS,30.59,C3,2.29088,4.79933,4.79933,5.81289,3298,28.58
51.704,-95.012,2017-09-12 09:19:00,USFS,MODIS,17.068,C2,7.86124,2.13011,2.75411,3.3596,6495,46.35
