lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
55.33,-102.76,12/09/2017 1:19,NOAA,AVHRR,85.247,74.185,489.344,12.913,17.651,C2,4.56937,3.54918,4.01318,4.03464,5501,42.33
55.32,-102.76,12/09/2017 1:19,NOAA,AVHRR,85.351,74.937,491.086,12.926,17.924,M1,2.42813,2.46025,2.46025,4.04484,1792,39.92
55.19,-103.1,12/09/2017 1:19,NOAA,AVHRR,87.562,85.269,529.131,14.087,24.613,C2,7.97326,3.76452,4.41252,4.2649,10555,42.33
55.17,-103.15,12/09/2017 1:19,NOAA,AVHRR,87.714,85.378,530.145,14.193,25.098,D1,0.279408,1.33836,1.33836,4.2707,112,32.47
55.18,-103.11,12/09/2017 1:19,NOAA,AVHRR,87.629,86.624,531.613,14.105,24.921,C2,8.10387,3.78618,4.43418,4.2791,10780,42.33
55.16,-103.07,12/09/2017 1:19,NOAA,AVHRR,87.697,85.394,528.775,13.986,24.867,C2,8.13141,3.76599,4.42199,4.26286,10787,42.33
55.19,-102.12,12/09/2017 1:19,NOAA,AVHRR,84.076,51.805,401.328,11.03,12.183,C2,2.99524,2.96881,3.26481,3.5048,2934,42.33
55.19,-102.11,12/09/2017 1:19,NOAA,AVHRR,84.048,52.037,401.417,11.005,12.159,C2,2.97634,2.97509,3.27109,3.50536,2921,42.33
54.9,-102.46,12/09/2017 1:19,NOAA,AVHRR,87.002,70.391,456.528,11.976,19.861,C2,5.98978,3.44591,3.99791,3.84062,7184,42.33
54.87,-102.4,12/09/2017 1:19,NOAA,AVHRR,86.902,64.894,439.135,11.799,18.841,C2,5.72741,3.31875,3.85475,3.73615,6623,42.33
54.78,-102.6,12/09/2017 1:19,NOAA,AVHRR,87.805,74.28,465.838,12.282,22.284,C2,7.22889,3.52607,4.14207,3.89606,8983,42.33
54.78,-102.58,12/09/2017 1:19,NOAA,AVHRR,87.814,72.543,460.396,12.228,22.043,M1,3.74786,2.41494,2.44294,3.86369,2747,39.92
54.77,-102.58,12/09/2017 1:19,NOAA,AVHRR,87.761,71.917,458.319,12.221,21.839,D1,0.241513,1.27351,1.27351,3.85131,92,32.47
51.71,-94.99,12/09/2017 1:40,NOAA,AVHRR,90.608,28.551,370.952,8.35,16.987,O1,0.985064,0.35,0.35,0.232103,103,30.21
51.68,-95.06,12/09/2017 1:40,NOAA,AVHRR,90.661,28.383,387.977,8.369,17.114,C2,7.9282,2.12065,2.74465,3.42162,6528,46.35
51.69,-95.07,12/09/2017 1:40,NOAA,AVHRR,90.66,28.42,388.559,8.359,17.119,C2,7.92599,2.12277,2.74677,3.42526,6531,46.35
51.7,-95.07,12/09/2017 1:40,NOAA,AVHRR,90.653,28.44,388.875,8.352,17.108,C2,7.91311,2.12393,2.74793,3.42724,6523,46.35
51.7,-95.02,12/09/2017 1:40,NOAA,AVHRR,90.617,28.732,378.099,8.357,17.084,O1,0.518466,0.35,0.35,0.235269,54,30.21
