lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
51.38,-117.43,2017-08-06 01:46:00,NOAA,AVHRR,93.89,87.483,391.828,8.004,35.589,C5,2.72465,2.98618,2.98618,3.4457,2441,11.67
45.49,-115.94,2017-08-06 01:46:00,NOAA,AVHRR,95.147,243.177,602.734,6.515,45.095,C3,9.68051,4.7947,5.7147,4.67809,16596,28.58
45.43,-115.21,2017-08-06 01:46:00,NOAA,AVHRR,94.242,144.03,404.961,7.035,39.545,C3,7.46626,4.12768,4.86368,3.5273,10894,28.58
46.41,-113.59,2017-08-06 01:46:00,NOAA,AVHRR,92.275,131.366,425.676,7.077,32.81,C3,3.87222,4.06941,4.25341,3.65448,4941,28.58
42.72,-112.52,2017-08-06 01:46:00,NOAA,AVHRR,94.416,213.588,712.902,8.756,45.466,O1,3.82331,0.35,0.35,0.369077,401,30.21
50.92,-115.88,2017-08-06 01:46:00,NOAA,AVHRR,91.739,83.281,339.2,8.958,28.934,C2,12.2879,3.47421,4.21821,3.1103,15550,11.67
46.42,-113.71,2017-08-06 01:46:00,NOAA,AVHRR,92.423,201.133,581.128,6.955,35.496,C3,4.13807,4.67989,5.00189,4.5584,6209,28.58
50.64,-117.83,2017-08-06 01:46:00,NOAA,AVHRR,95.599,219.663,576.71,7.834,48.646,C5,5.05062,4.57745,4.57745,4.53376,6936,11.67
47.1,-114.83,2017-08-06 01:46:00,NOAA,AVHRR,92.483,207.784,492.442,5.898,34.324,C3,3.69361,4.63585,4.86585,4.05276,5392,28.58
42.18,-110.64,2017-08-06 01:46:00,NOAA,AVHRR,94.435,128.588,671.727,8.537,43.503,O1,3.77988,0.35,0.35,0.353812,397,30.21
42.72,-112.51,2017-08-06 01:46:00,NOAA,AVHRR,94.421,205.151,692.331,8.751,45.382,O1,3.82581,0.35,0.35,0.361483,402,30.21
42.89,-114.57,2017-08-06 01:46:00,NOAA,AVHRR,93.567,307.77,798.779,9.98,44.225,O1,3.54193,0.35,0.35,0.400118,372,30.21
43.23,-114.08,2017-08-06 01:46:00,NOAA,AVHRR,92.986,252.144,695.463,10.125,42.005,O1,3.19749,0.35,0.35,0.362644,336,30.21
43.21,-114.09,2017-08-06 01:46:00,NOAA,AVHRR,93.005,255.512,702.379,10.11,42.075,O1,3.20608,0.35,0.35,0.365201,337,30.21
50.91,-121.18,2017-08-06 01:46:00,NOAA,AVHRR,94.207,183.121,695.468,6.87,41.712,C3,7.45405,4.7056,5.4761,5.1784,12246,11.67
46.4,-113.6,2017-08-06 01:46:00,NOAA,AVHRR,92.285,136.993,430.518,7.061,33.083,C3,3.88831,4.12924,4.32474,3.68394,5045,28.58
