lat, lon, rep_date, source, sensor, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
58.94,-99.78,2017-08-15 03:09:00,NOAA,AVHRR,15.943,C1,0.304556,1.30659,1.30659,2.85264,119,42.81
58.94,-99.79,2017-08-15 03:09:00,NOAA,AVHRR,15.974,C1,0.306617,1.30706,1.30706,2.85467,120,42.81
58.97,-99.68,2017-08-15 03:09:00,NOAA,AVHRR,15.336,C1,0.260201,1.29202,1.29202,2.82428,101,42.81
58.1,-104.93,2017-08-15 03:09:00,NOAA,AVHRR,31.695,D1,0.575809,1.23573,1.23573,3.50164,213,32.47
58.12,-104.85,2017-08-15 03:09:00,NOAA,AVHRR,31.538,C2,15.4714,3.31819,4.09419,3.49344,19003,42.33
58.12,-104.86,2017-08-15 03:09:00,NOAA,AVHRR,31.545,C2,15.4774,3.31835,4.09435,3.49397,19011,42.33
58.13,-104.85,2017-08-15 03:09:00,NOAA,AVHRR,31.525,C2,15.4674,3.31689,4.09289,3.49306,18992,42.33
57.59,-107.6,2017-08-15 03:09:00,NOAA,AVHRR,19.233,O1,0.420223,0.35,0.35,0.204756,44,41.88
57.59,-107.61,2017-08-15 03:09:00,NOAA,AVHRR,19.171,O1,0.418164,0.35,0.35,0.204596,44,41.88
57.61,-107.6,2017-08-15 03:09:00,NOAA,AVHRR,19.424,O1,0.142656,0.35,0.35,0.205258,15,41.88
57.6,-107.61,2017-08-15 03:09:00,NOAA,AVHRR,19.207,O1,0.281317,0.35,0.35,0.203634,30,41.88
59.01,-100.85,2017-08-15 03:09:00,NOAA,AVHRR,18.75,C1,0.552963,1.34352,1.34352,3.00293,223,42.81
59,-100.86,2017-08-15 03:09:00,NOAA,AVHRR,18.859,C1,0.558689,1.34421,1.34421,3.01861,225,42.81
59.02,-100.85,2017-08-15 03:09:00,NOAA,AVHRR,18.702,C1,0.550467,1.34315,1.34315,2.99623,222,42.81
59.04,-100.85,2017-08-15 03:09:00,NOAA,AVHRR,18.748,C1,0.56126,1.34453,1.34453,2.96151,226,42.81
59.03,-101.11,2017-08-15 03:09:00,NOAA,AVHRR,19.834,C1,0.738495,1.36129,1.36129,2.95117,302,42.81
59.03,-101.12,2017-08-15 03:09:00,NOAA,AVHRR,19.839,C1,0.742535,1.36157,1.36157,2.94528,303,42.81
57.99,-106.86,2017-08-15 03:09:00,NOAA,AVHRR,27.404,D1,0.450006,1.20718,1.20718,3.43062,163,32.47
58,-106.87,2017-08-15 03:09:00,NOAA,AVHRR,27.33,D1,0.450281,1.20415,1.20415,3.41046,163,32.47
59.04,-103.14,2017-08-15 03:09:00,NOAA,AVHRR,25.604,C2,11.5156,3.06661,3.79461,3.16546,13109,42.33
59.04,-103.15,2017-08-15 03:09:00,NOAA,AVHRR,25.638,C2,11.5403,3.06757,3.79557,3.16686,13141,42.33
59.04,-103.16,2017-08-15 03:09:00,NOAA,AVHRR,25.68,C2,11.565,3.06986,3.79786,3.17143,13177,42.33
59.03,-103.18,2017-08-15 03:09:00,NOAA,AVHRR,25.215,C2,11.1828,3.06664,3.78664,3.16235,12704,42.33
58.96,-103.91,2017-08-15 03:09:00,NOAA,AVHRR,28.668,C2,13.6741,3.17284,3.93284,3.36092,16133,42.33
58.97,-103.87,2017-08-15 03:09:00,NOAA,AVHRR,27.56,C2,12.7564,3.15807,3.90207,3.3326,14933,42.33
58.97,-103.88,2017-08-15 03:09:00,NOAA,AVHRR,28.556,C2,13.5982,3.16817,3.92817,3.35192,16025,42.33
58.97,-103.91,2017-08-15 03:09:00,NOAA,AVHRR,27.402,C2,12.6938,3.14359,3.88759,3.32063,14805,42.33
60.56,-109.39,2017-08-15 03:09:00,NOAA,AVHRR,23.102,C1,0.630709,1.32346,1.32346,3.89103,250,26.62
60.68,-108.91,2017-08-15 03:09:00,NOAA,AVHRR,24.643,C2,8.99239,3.47265,4.15265,3.86668,11203,26.62
60.67,-108.93,2017-08-15 03:09:00,NOAA,AVHRR,24.588,C2,8.96036,3.4707,4.1507,3.86269,11158,26.62
60.67,-108.94,2017-08-15 03:09:00,NOAA,AVHRR,24.544,C2,8.92694,3.47131,4.14331,3.86369,11096,26.62
60.64,-109.06,2017-08-15 03:09:00,NOAA,AVHRR,24.246,D1,0.298829,1.2767,1.2767,3.88745,114,20.72
60.59,-109.39,2017-08-15 03:09:00,NOAA,AVHRR,22.921,C2,7.72346,3.49905,4.13105,3.89849,9572,26.62
60.59,-109.4,2017-08-15 03:09:00,NOAA,AVHRR,22.818,C2,7.64017,3.50401,4.13601,3.89932,9480,26.62
60.62,-109.32,2017-08-15 03:09:00,NOAA,AVHRR,23,C2,7.83266,3.48165,4.12165,3.87688,9685,26.62
60.61,-109.36,2017-08-15 03:09:00,NOAA,AVHRR,22.897,C2,7.7406,3.48902,4.12902,3.88679,9588,26.62
60.44,-110.08,2017-08-15 03:09:00,NOAA,AVHRR,20.426,C2,5.93566,3.59337,4.14537,4.01672,7382,26.62
60.62,-109.37,2017-08-15 03:09:00,NOAA,AVHRR,22.733,C2,7.61175,3.49568,4.12768,3.89188,9426,26.62
60.61,-109.39,2017-08-15 03:09:00,NOAA,AVHRR,22.713,C2,7.58953,3.49855,4.13055,3.89476,9405,26.62
60.28,-110.78,2017-08-15 03:09:00,NOAA,AVHRR,17.938,C1,0.13961,1.11766,1.11766,4.06766,47,26.62
60.92,-109.7,2017-08-15 03:09:00,NOAA,AVHRR,19.283,C1,0.243902,1.24136,1.24136,3.95563,91,26.62
60.91,-109.75,2017-08-15 03:09:00,NOAA,AVHRR,18.989,C1,0.228753,1.23291,1.23291,3.93924,85,26.62
60.89,-109.81,2017-08-15 03:09:00,NOAA,AVHRR,18.758,D1,0.174373,1.27743,1.27743,3.94279,67,20.72
60.84,-110.01,2017-08-15 03:09:00,NOAA,AVHRR,17.979,C1,0.163046,1.17951,1.17951,4.00336,58,26.62
60.73,-110.48,2017-08-15 03:09:00,NOAA,AVHRR,16.032,C1,0.082814,1.00875,1.00875,4.09712,25,26.62
60.94,-109.63,2017-08-15 03:09:00,NOAA,AVHRR,19.614,C1,0.264011,1.25175,1.25175,3.96576,99,26.62
60.93,-109.69,2017-08-15 03:09:00,NOAA,AVHRR,19.324,C1,0.24472,1.24218,1.24218,3.96506,91,26.62
60.92,-109.75,2017-08-15 03:09:00,NOAA,AVHRR,18.948,C2,5.36727,3.49034,4.01034,3.94126,6457,26.62
60.9,-109.82,2017-08-15 03:09:00,NOAA,AVHRR,18.655,D1,0.172436,1.27734,1.27734,3.94502,66,20.72
60.87,-109.94,2017-08-15 03:09:00,NOAA,AVHRR,18.293,C1,0.178392,1.19569,1.19569,4.00066,64,26.62
60.85,-110.05,2017-08-15 03:09:00,NOAA,AVHRR,17.705,C1,0.150049,1.16583,1.16583,4.01112,52,26.62
60.83,-110.13,2017-08-15 03:09:00,NOAA,AVHRR,17.384,C2,4.46254,3.53656,3.99256,4.02734,5345,26.62
60.79,-110.27,2017-08-15 03:09:00,NOAA,AVHRR,16.902,C1,0.111137,1.10001,1.10001,4.07643,37,26.62
60.77,-110.36,2017-08-15 03:09:00,NOAA,AVHRR,16.493,C2,3.98015,3.57056,3.98656,4.0867,4760,26.62
60.77,-110.38,2017-08-15 03:09:00,NOAA,AVHRR,16.376,C1,0.0934273,1.05233,1.05233,4.0888,29,26.62
60.74,-110.48,2017-08-15 03:09:00,NOAA,AVHRR,15.953,C1,0.0806554,0.999977,0.999977,4.09865,24,26.62
60.66,-109.38,2017-08-15 03:09:00,NOAA,AVHRR,22.462,D1,0.253104,1.27885,1.27885,3.90393,97,20.72
60.66,-109.39,2017-08-15 03:09:00,NOAA,AVHRR,22.437,D1,0.251926,1.27988,1.27988,3.91073,97,20.72
60.33,-110.75,2017-08-15 03:09:00,NOAA,AVHRR,17.621,C1,0.128073,1.10146,1.10146,4.07258,42,26.62
60.32,-110.8,2017-08-15 03:09:00,NOAA,AVHRR,17.421,O1b,0.211898,0.35,0.35,0.285382,22,28.42
60.79,-108.87,2017-08-15 03:09:00,NOAA,AVHRR,24.089,C1,0.856984,1.35177,1.35177,3.80898,348,26.62
60.68,-109.34,2017-08-15 03:09:00,NOAA,AVHRR,22.508,D1,0.254976,1.27753,1.27753,3.89801,98,20.72
60.68,-109.35,2017-08-15 03:09:00,NOAA,AVHRR,22.463,C2,7.44429,3.49344,4.11744,3.89906,9195,26.62
60.67,-109.37,2017-08-15 03:09:00,NOAA,AVHRR,22.483,D1,0.252887,1.28013,1.28013,3.91353,97,20.72
60.67,-109.38,2017-08-15 03:09:00,NOAA,AVHRR,22.438,D1,0.251746,1.28024,1.28024,3.91458,97,20.72
60.73,-109.17,2017-08-15 03:09:00,NOAA,AVHRR,23.022,D1,0.265337,1.28092,1.28092,3.92502,102,20.72
60.73,-109.18,2017-08-15 03:09:00,NOAA,AVHRR,22.969,D1,0.264171,1.28073,1.28073,3.92409,101,20.72
60.71,-109.24,2017-08-15 03:09:00,NOAA,AVHRR,22.701,C1,0.581526,1.32105,1.32105,3.89868,230,26.62
60.69,-109.33,2017-08-15 03:09:00,NOAA,AVHRR,22.358,C2,7.39688,3.48714,4.11114,3.89223,9123,26.62
60.35,-110.75,2017-08-15 03:09:00,NOAA,AVHRR,17.432,C1,0.121252,1.08981,1.08981,4.07644,40,26.62
60.81,-108.87,2017-08-15 03:09:00,NOAA,AVHRR,24.034,C1,0.840319,1.35085,1.35085,3.82021,341,26.62
60.8,-108.9,2017-08-15 03:09:00,NOAA,AVHRR,23.971,C1,0.82384,1.3493,1.3493,3.82641,333,26.62
60.8,-108.92,2017-08-15 03:09:00,NOAA,AVHRR,23.346,D1,0.283605,1.26442,1.26442,3.82551,108,20.72
60.79,-108.93,2017-08-15 03:09:00,NOAA,AVHRR,23.369,D1,0.283759,1.26513,1.26513,3.82871,108,20.72
60.79,-108.95,2017-08-15 03:09:00,NOAA,AVHRR,23.355,D1,0.281686,1.26784,1.26784,3.84578,107,20.72
60.59,-110.19,2017-08-15 03:09:00,NOAA,AVHRR,18.644,C1,0.181204,1.18312,1.18312,4.0549,64,26.62
60.59,-110.2,2017-08-15 03:09:00,NOAA,AVHRR,18.59,C1,0.178213,1.18042,1.18042,4.0569,63,26.62
60.76,-109.07,2017-08-15 03:09:00,NOAA,AVHRR,23.252,D1,0.272629,1.27818,1.27818,3.90941,105,20.72
60.76,-109.08,2017-08-15 03:09:00,NOAA,AVHRR,23.24,D1,0.271504,1.27954,1.27954,3.91839,104,20.72
60.74,-109.19,2017-08-15 03:09:00,NOAA,AVHRR,22.873,D1,0.261732,1.2809,1.2809,3.92706,101,20.72
60.73,-109.2,2017-08-15 03:09:00,NOAA,AVHRR,22.843,D1,0.26188,1.27943,1.27943,3.91626,101,20.72
60.7,-109.33,2017-08-15 03:09:00,NOAA,AVHRR,22.435,D1,0.253436,1.27716,1.27716,3.899,97,20.72
60.7,-109.34,2017-08-15 03:09:00,NOAA,AVHRR,22.389,C1,0.540479,1.31488,1.31488,3.90005,213,26.62
60.36,-110.76,2017-08-15 03:09:00,NOAA,AVHRR,17.273,C1,0.115845,1.07912,1.07912,4.07773,38,26.62
60.82,-108.88,2017-08-15 03:09:00,NOAA,AVHRR,23.918,D1,0.299289,1.26318,1.26318,3.81668,113,20.72
60.81,-108.91,2017-08-15 03:09:00,NOAA,AVHRR,23.884,C2,8.57216,3.44181,4.10581,3.82944,10559,26.62
60.8,-108.96,2017-08-15 03:09:00,NOAA,AVHRR,23.251,D1,0.279317,1.26739,1.26739,3.84465,106,20.72
60.78,-109.03,2017-08-15 03:09:00,NOAA,AVHRR,23.303,D1,0.274423,1.27736,1.27736,3.90602,105,20.72
60.78,-109.05,2017-08-15 03:09:00,NOAA,AVHRR,23.235,D1,0.272301,1.27806,1.27806,3.91107,104,20.72
60.78,-109.06,2017-08-15 03:09:00,NOAA,AVHRR,23.191,D1,0.271136,1.27818,1.27818,3.91211,104,20.72
60.64,-109.66,2017-08-15 03:09:00,NOAA,AVHRR,21.084,C2,6.43018,3.54903,4.12503,3.97835,7957,26.62
60.64,-109.67,2017-08-15 03:09:00,NOAA,AVHRR,21.031,C2,6.39992,3.54884,4.12485,3.97847,7920,26.62
60.82,-108.92,2017-08-15 03:09:00,NOAA,AVHRR,23.73,D1,0.294373,1.26313,1.26313,3.81721,112,20.72
60.81,-108.97,2017-08-15 03:09:00,NOAA,AVHRR,23.123,C1,0.681454,1.33581,1.33581,3.83753,273,26.62
60.79,-109.06,2017-08-15 03:09:00,NOAA,AVHRR,22.9,D1,0.269612,1.2689,1.2689,3.85526,103,20.72
60.9,-108.62,2017-08-15 03:09:00,NOAA,AVHRR,24.996,C1,1.03365,1.36586,1.36586,3.85129,424,26.62
60.89,-108.63,2017-08-15 03:09:00,NOAA,AVHRR,25.028,C1,1.03328,1.36565,1.36565,3.8573,423,26.62
60.48,-110.96,2017-08-15 03:09:00,NOAA,AVHRR,14.968,C2,3.24759,3.61922,3.96322,4.13901,3861,26.62
61.11,-108.29,2017-08-15 03:09:00,NOAA,AVHRR,25.416,C1,1.17316,1.37623,1.37623,3.81784,484,26.62
61.11,-108.3,2017-08-15 03:09:00,NOAA,AVHRR,25.38,C1,1.16369,1.37579,1.37579,3.81905,480,26.62
61.11,-108.32,2017-08-15 03:09:00,NOAA,AVHRR,25.316,C2,9.7633,3.40194,4.09794,3.82238,12003,26.62
60.72,-110.04,2017-08-15 03:09:00,NOAA,AVHRR,18.632,C1,0.187012,1.19494,1.19494,4.03379,67,26.62
60.67,-110.24,2017-08-15 03:09:00,NOAA,AVHRR,17.782,C2,4.57026,3.58142,4.04542,4.07087,5547,26.62
60.66,-110.26,2017-08-15 03:09:00,NOAA,AVHRR,17.734,C1,0.139973,1.14112,1.14112,4.07171,48,26.62
60.84,-109.57,2017-08-15 03:09:00,NOAA,AVHRR,20.385,D1,0.205225,1.28168,1.28168,3.94493,79,20.72
60.73,-110.01,2017-08-15 03:09:00,NOAA,AVHRR,18.654,C1,0.193147,1.20042,1.20042,4.00463,70,26.62
60.73,-110.03,2017-08-15 03:09:00,NOAA,AVHRR,18.62,C2,5.03857,3.55927,4.05527,4.03073,6130,26.62
60.63,-110.5,2017-08-15 03:09:00,NOAA,AVHRR,16.52,C1,0.0957633,1.04725,1.04725,4.08409,30,26.62
60.51,-111,2017-08-15 03:09:00,NOAA,AVHRR,14.387,C1,0.045698,0.496602,0.496602,4.11086,7,26.62
60.78,-109.89,2017-08-15 03:09:00,NOAA,AVHRR,18.955,C2,5.29538,3.52312,4.03512,3.97579,6410,26.62
60.78,-109.91,2017-08-15 03:09:00,NOAA,AVHRR,18.854,C2,5.23592,3.52568,4.03768,3.98122,6342,26.62
60.75,-110.03,2017-08-15 03:09:00,NOAA,AVHRR,18.469,C2,4.97536,3.5524,4.0484,4.02471,6043,26.62
60.74,-110.08,2017-08-15 03:09:00,NOAA,AVHRR,18.242,C1,0.169282,1.18002,1.18002,4.02807,60,26.62
60.82,-109.79,2017-08-15 03:09:00,NOAA,AVHRR,19.19,D1,0.182044,1.27922,1.27922,3.94229,70,20.72
60.81,-109.81,2017-08-15 03:09:00,NOAA,AVHRR,19.143,D1,0.180846,1.27986,1.27986,3.94569,69,20.72
60.76,-110.04,2017-08-15 03:09:00,NOAA,AVHRR,18.346,C2,4.91619,3.5505,4.0385,4.02489,5956,26.62
60.76,-110.06,2017-08-15 03:09:00,NOAA,AVHRR,18.235,C2,4.85696,3.5516,4.0316,4.02816,5874,26.62
60.75,-110.07,2017-08-15 03:09:00,NOAA,AVHRR,18.231,C1,0.169272,1.18062,1.18062,4.02605,60,26.62
60.79,-109.96,2017-08-15 03:09:00,NOAA,AVHRR,18.537,C1,0.19076,1.20161,1.20161,3.99219,69,26.62
60.78,-109.99,2017-08-15 03:09:00,NOAA,AVHRR,18.44,C2,5.0001,3.53383,4.02983,3.99969,6045,26.62
60.89,-109.58,2017-08-15 03:09:00,NOAA,AVHRR,20.085,C1,0.299781,1.26435,1.26435,3.95063,114,26.62
60.89,-109.59,2017-08-15 03:09:00,NOAA,AVHRR,20.04,C1,0.295758,1.26281,1.26281,3.95302,112,26.62
60.85,-109.76,2017-08-15 03:09:00,NOAA,AVHRR,19.227,D1,0.183345,1.27786,1.27786,3.9337,70,20.72
60.84,-109.78,2017-08-15 03:09:00,NOAA,AVHRR,19.112,D1,0.181146,1.27769,1.27769,3.93582,69,20.72
60.83,-109.83,2017-08-15 03:09:00,NOAA,AVHRR,18.933,C2,5.32893,3.50339,4.01539,3.95219,6419,26.62
60.82,-109.89,2017-08-15 03:09:00,NOAA,AVHRR,18.677,C1,0.204116,1.21316,1.21316,3.96338,74,26.62
60.8,-109.97,2017-08-15 03:09:00,NOAA,AVHRR,18.415,C2,5.00175,3.52707,4.02307,3.99234,6037,26.62
60.78,-110.06,2017-08-15 03:09:00,NOAA,AVHRR,18.09,C1,0.164013,1.17707,1.17707,4.02213,58,26.62
60.52,-111.14,2017-08-15 03:09:00,NOAA,AVHRR,13.65,C1,0.0333508,0.402164,0.402164,4.1781,4,26.62
60.9,-109.59,2017-08-15 03:09:00,NOAA,AVHRR,19.986,D1,0.197289,1.28096,1.28096,3.95279,76,20.72
60.91,-109.81,2017-08-15 03:09:00,NOAA,AVHRR,18.672,D1,0.172722,1.27743,1.27743,3.94691,66,20.72
60.88,-109.95,2017-08-15 03:09:00,NOAA,AVHRR,18.204,D1,0.160683,1.28604,1.28604,4.00728,62,20.72
60.84,-110.11,2017-08-15 03:09:00,NOAA,AVHRR,17.437,C1,0.13717,1.14858,1.14858,4.02413,47,26.62
60.84,-110.12,2017-08-15 03:09:00,NOAA,AVHRR,17.385,C1,0.134718,1.14518,1.14518,4.02734,46,26.62
60.8,-110.28,2017-08-15 03:09:00,NOAA,AVHRR,16.782,C1,0.107258,1.09222,1.09222,4.07767,35,26.62
60.8,-110.29,2017-08-15 03:09:00,NOAA,AVHRR,16.724,C1,0.105304,1.08753,1.08753,4.07876,34,26.62
60.78,-110.36,2017-08-15 03:09:00,NOAA,AVHRR,16.431,C1,0.0953181,1.05921,1.05921,4.0869,30,26.62
60.77,-110.42,2017-08-15 03:09:00,NOAA,AVHRR,16.115,C1,0.0856535,1.02464,1.02464,4.09323,26,26.62
60.75,-110.5,2017-08-15 03:09:00,NOAA,AVHRR,15.771,C1,0.0760291,0.977586,0.977586,4.10194,22,26.62
60.7,-110.71,2017-08-15 03:09:00,NOAA,AVHRR,14.764,C2,3.22048,3.5791,3.9151,4.11394,3783,26.62
60.64,-110.95,2017-08-15 03:09:00,NOAA,AVHRR,13.695,C1,0.0362143,0.431108,0.431108,4.11843,5,26.62
60.55,-111.32,2017-08-15 03:09:00,NOAA,AVHRR,12.402,C1,0.0202106,0.309634,0.309634,4.2118,2,26.62
60.86,-110.1,2017-08-15 03:09:00,NOAA,AVHRR,17.401,C1,0.135615,1.14777,1.14777,4.02833,47,26.62
60.64,-109.32,2017-08-15 03:09:00,NOAA,AVHRR,22.664,C2,7.61362,3.4812,4.1132,3.87405,9395,26.62
60.64,-109.33,2017-08-15 03:09:00,NOAA,AVHRR,22.617,C2,7.58114,3.48174,4.11374,3.8751,9356,26.62
60.63,-109.35,2017-08-15 03:09:00,NOAA,AVHRR,22.751,C2,7.63524,3.49214,4.12414,3.88801,9447,26.62
60.63,-109.37,2017-08-15 03:09:00,NOAA,AVHRR,22.672,C1,0.57386,1.31788,1.31788,3.89392,227,26.62
60.68,-109.21,2017-08-15 03:09:00,NOAA,AVHRR,22.916,D1,0.267296,1.27336,1.27336,3.86969,102,20.72
60.67,-109.22,2017-08-15 03:09:00,NOAA,AVHRR,22.904,C2,7.80268,3.47158,4.11158,3.86275,9624,26.62
60.67,-109.24,2017-08-15 03:09:00,NOAA,AVHRR,22.82,D1,0.265218,1.2729,1.2729,3.86583,101,20.72
60.67,-109.25,2017-08-15 03:09:00,NOAA,AVHRR,22.774,D1,0.264122,1.27288,1.27288,3.86588,101,20.72
60.66,-109.27,2017-08-15 03:09:00,NOAA,AVHRR,22.743,D1,0.263228,1.27309,1.27309,3.86594,101,20.72
60.65,-109.38,2017-08-15 03:09:00,NOAA,AVHRR,22.533,D1,0.254458,1.27943,1.27943,3.90575,98,20.72
60.88,-108.42,2017-08-15 03:09:00,NOAA,AVHRR,25.843,C2,10.0969,3.41723,4.12123,3.82654,12484,26.62
60.87,-109.71,2017-08-15 03:09:00,NOAA,AVHRR,19.475,D1,0.187009,1.28078,1.28078,3.95342,72,20.72
60.68,-110.53,2017-08-15 03:09:00,NOAA,AVHRR,15.961,C1,0.0810975,0.996028,0.996028,4.08418,24,26.62
60.91,-109.6,2017-08-15 03:09:00,NOAA,AVHRR,19.895,D1,0.195286,1.28124,1.28124,3.95713,75,20.72
60.88,-109.76,2017-08-15 03:09:00,NOAA,AVHRR,19.06,C2,5.43084,3.48924,4.00924,3.93221,6532,26.62
60.87,-109.79,2017-08-15 03:09:00,NOAA,AVHRR,18.944,D1,0.178249,1.27676,1.27676,3.93284,68,20.72
60.86,-109.84,2017-08-15 03:09:00,NOAA,AVHRR,18.782,D1,0.173907,1.27974,1.27974,3.95344,67,20.72
60.85,-109.9,2017-08-15 03:09:00,NOAA,AVHRR,18.48,D1,0.167483,1.28151,1.28151,3.97187,64,20.72
60.82,-110.04,2017-08-15 03:09:00,NOAA,AVHRR,17.943,C1,0.159576,1.1747,1.1747,4.01292,56,26.62
60.77,-110.21,2017-08-15 03:09:00,NOAA,AVHRR,17.371,C2,4.39939,3.56648,4.01448,4.06652,5298,26.62
60.7,-110.53,2017-08-15 03:09:00,NOAA,AVHRR,15.917,C1,0.0795928,0.990315,0.990315,4.09511,24,26.62
60.69,-110.55,2017-08-15 03:09:00,NOAA,AVHRR,15.775,C1,0.0762826,0.972353,0.972353,4.08847,22,26.62
60.92,-109.64,2017-08-15 03:09:00,NOAA,AVHRR,19.649,C2,5.70522,3.51057,4.04657,3.96427,6926,26.62
60.91,-109.67,2017-08-15 03:09:00,NOAA,AVHRR,19.543,C1,0.257898,1.24772,1.24772,3.96727,97,26.62
60.91,-109.69,2017-08-15 03:09:00,NOAA,AVHRR,19.435,C2,5.58135,3.5126,4.0406,3.96876,6766,26.62
60.9,-109.74,2017-08-15 03:09:00,NOAA,AVHRR,19.087,C1,0.235154,1.23595,1.23595,3.93594,87,26.62
60.88,-109.8,2017-08-15 03:09:00,NOAA,AVHRR,18.864,C1,0.219942,1.22638,1.22638,3.94165,81,26.62
60.88,-109.83,2017-08-15 03:09:00,NOAA,AVHRR,18.723,C1,0.209969,1.22004,1.22004,3.9509,77,26.62
60.87,-109.84,2017-08-15 03:09:00,NOAA,AVHRR,18.745,D1,0.173006,1.28024,1.28024,3.95882,66,20.72
60.87,-109.86,2017-08-15 03:09:00,NOAA,AVHRR,18.653,D1,0.170922,1.28107,1.28107,3.96569,66,20.72
60.87,-109.88,2017-08-15 03:09:00,NOAA,AVHRR,18.554,D1,0.168785,1.28173,1.28173,3.97145,65,20.72
60.84,-109.97,2017-08-15 03:09:00,NOAA,AVHRR,18.185,C2,4.89525,3.52122,4.00922,3.99251,5888,26.62
60.83,-110.03,2017-08-15 03:09:00,NOAA,AVHRR,17.928,C1,0.159847,1.17563,1.17563,4.00769,56,26.62
60.82,-110.06,2017-08-15 03:09:00,NOAA,AVHRR,17.837,C1,0.154285,1.16883,1.16883,4.01727,54,26.62
60.73,-110.46,2017-08-15 03:09:00,NOAA,AVHRR,16.152,C1,0.0861301,1.02259,1.02259,4.0951,26,26.62
60.72,-110.47,2017-08-15 03:09:00,NOAA,AVHRR,16.156,C1,0.0861323,1.02156,1.02156,4.09482,26,26.62
60.7,-110.55,2017-08-15 03:09:00,NOAA,AVHRR,15.788,C1,0.0761205,0.971556,0.971556,4.09727,22,26.62
60.91,-109.94,2017-08-15 03:09:00,NOAA,AVHRR,18.112,D1,0.15928,1.28528,1.28528,4.00803,61,20.72
60.9,-109.95,2017-08-15 03:09:00,NOAA,AVHRR,18.119,D1,0.159022,1.28635,1.28635,4.01369,61,20.72
60.73,-110.66,2017-08-15 03:09:00,NOAA,AVHRR,14.861,C1,0.0555192,0.628309,0.628309,4.11334,10,26.62
60.72,-110.71,2017-08-15 03:09:00,NOAA,AVHRR,14.63,C2,3.17029,3.57627,3.91227,4.11549,3721,26.62
61.08,-112,2017-08-15 03:09:00,NOAA,AVHRR,7.064,O1,0.0246829,0.35,0.35,0.306792,3,28.42
61.11,-111.91,2017-08-15 03:09:00,NOAA,AVHRR,7.285,C1,0.00166308,0.0805332,0.0805332,0,0,26.62
61.09,-111.99,2017-08-15 03:09:00,NOAA,AVHRR,7.088,O1,0.0248027,0.35,0.35,0.307024,3,28.42
61.1,-111.98,2017-08-15 03:09:00,NOAA,AVHRR,7.098,C1,0.00144461,0.0726997,0.0726997,0,0,26.62
61.1,-112,2017-08-15 03:09:00,NOAA,AVHRR,7.031,O1,0.036845,0.35,0.35,0.306596,4,28.42
61.14,-111.99,2017-08-15 03:09:00,NOAA,AVHRR,7.012,C1,0.00138649,0.0711493,0.0711493,0,0,26.62
61.41,-111.11,2017-08-15 03:09:00,NOAA,AVHRR,10.64,C1,0.0106999,0.250043,0.250043,4.27598,1,26.62
60.73,-111.03,2017-08-15 03:09:00,NOAA,AVHRR,12.739,O1,0.150886,0.35,0.35,0.291301,16,28.42
60.71,-111.11,2017-08-15 03:09:00,NOAA,AVHRR,12.496,C1,0.0218692,0.328322,0.328322,4.1878,2,26.62
60.71,-111.13,2017-08-15 03:09:00,NOAA,AVHRR,12.374,C1,0.0208525,0.319783,0.319783,4.18699,2,26.62
60.67,-111.29,2017-08-15 03:09:00,NOAA,AVHRR,11.671,C1,0.0157349,0.273055,0.273055,4.17576,1,26.62
60.68,-111.29,2017-08-15 03:09:00,NOAA,AVHRR,11.604,C1,0.0153325,0.269611,0.269611,4.17507,1,26.62
60.68,-111.3,2017-08-15 03:09:00,NOAA,AVHRR,11.545,C1,0.0149644,0.266147,0.266147,4.17458,1,26.62
60.67,-111.32,2017-08-15 03:09:00,NOAA,AVHRR,11.508,C1,0.0146305,0.262742,0.262742,4.1812,1,26.62
60.77,-110.98,2017-08-15 03:09:00,NOAA,AVHRR,12.76,C1,0.0254599,0.354111,0.354111,4.14642,3,26.62
60.75,-111.05,2017-08-15 03:09:00,NOAA,AVHRR,12.49,C1,0.0228309,0.330642,0.330642,4.1483,2,26.62
60.77,-111.02,2017-08-15 03:09:00,NOAA,AVHRR,12.528,C1,0.0232238,0.336008,0.336008,4.14866,2,26.62
60.74,-111.14,2017-08-15 03:09:00,NOAA,AVHRR,12.126,C1,0.0189848,0.30478,0.30478,4.18662,2,26.62
60.7,-111.29,2017-08-15 03:09:00,NOAA,AVHRR,11.469,C1,0.0145758,0.262896,0.262896,4.17138,1,26.62
60.79,-111,2017-08-15 03:09:00,NOAA,AVHRR,12.533,C1,0.0232955,0.337753,0.337753,4.15103,2,26.62
60.78,-111.03,2017-08-15 03:09:00,NOAA,AVHRR,12.436,C1,0.0224058,0.328531,0.328531,4.1511,2,26.62
60.71,-111.31,2017-08-15 03:09:00,NOAA,AVHRR,11.311,C1,0.0135335,0.253086,0.253086,4.18129,1,26.62
60.79,-111.04,2017-08-15 03:09:00,NOAA,AVHRR,12.321,C1,0.0214052,0.320896,0.320896,4.1534,2,26.62
60.61,-112.11,2017-08-15 03:09:00,NOAA,AVHRR,8.085,O1,0.0309717,0.35,0.35,0.301071,3,28.42
60.62,-112.21,2017-08-15 03:09:00,NOAA,AVHRR,7.642,C1,0.00197013,0.0851458,0.0851458,0,0,26.62
60.99,-110.76,2017-08-15 03:09:00,NOAA,AVHRR,12.973,C1,0.0288293,0.396828,0.396828,4.13905,3,26.62
