lat, lon, rep_date, source, sensor, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
47.31,-113.31,2017-09-04 04:27:00,NOAA,AVHRR,39.221,C3,6.56696,4.38459,5.04009,4.21447,9929,28.58
48.83,-120.46,2017-09-04 04:27:00,NOAA,AVHRR,48.177,C3,12.0482,4.89842,5.92192,5.74288,21405,28.58
45.28,-115.06,2017-09-04 04:27:00,NOAA,AVHRR,39.254,C3,6.97077,4.23291,4.92291,4.59627,10295,28.58
47.13,-112.43,2017-09-04 04:27:00,NOAA,AVHRR,38.745,C3,5.80259,4.63193,5.21843,4.40375,9084,28.58
45.38,-115.07,2017-09-04 04:27:00,NOAA,AVHRR,40.053,C3,7.00818,4.41624,5.11774,4.83256,10760,28.58
47.37,-113.3,2017-09-04 04:27:00,NOAA,AVHRR,39.654,C3,6.65553,4.46152,5.12852,4.20779,10240,28.58
47.49,-120.96,2017-09-04 04:27:00,NOAA,AVHRR,45.599,C3,10.1521,4.75106,5.69406,5.49784,17342,28.58
45.41,-115.06,2017-09-04 04:27:00,NOAA,AVHRR,40.676,C3,7.0682,4.56363,5.28813,5.08883,11213,28.58
42.98,-122.6,2017-09-04 04:27:00,NOAA,AVHRR,39.187,C3,6.54104,4.38668,5.04218,5.55294,9894,28.58
40.74,-123.14,2017-09-04 04:27:00,NOAA,AVHRR,37.604,C3,10.5836,3.02497,3.91047,5.17555,12416,28.58
48.2,-113.09,2017-09-04 04:27:00,NOAA,AVHRR,36.216,C3,4.62367,4.55609,4.94709,3.6455,6862,28.58
45.82,-114.81,2017-09-04 04:27:00,NOAA,AVHRR,38.204,C3,7.01871,3.98204,4.66054,4.55487,9813,28.58
47.27,-113.15,2017-09-04 04:27:00,NOAA,AVHRR,37.028,C3,6.48141,3.90902,4.50702,3.44664,8764,28.58
48.52,-115.61,2017-09-04 04:27:00,NOAA,AVHRR,48.557,C3,12.4163,4.86871,5.90371,5.80051,21991,28.58
47.31,-120.9,2017-09-04 04:27:00,NOAA,AVHRR,46.501,C3,10.6876,4.85764,5.82364,5.63825,18672,28.58
45.36,-115.26,2017-09-04 04:27:00,NOAA,AVHRR,40.242,C3,6.99813,4.47125,5.18425,4.87961,10884,28.58
48.54,-115.57,2017-09-04 04:27:00,NOAA,AVHRR,48.122,C3,12.1161,4.81737,5.84087,5.49995,21230,28.58
47.9,-115.28,2017-09-04 04:27:00,NOAA,AVHRR,42.162,C3,7.68885,4.73997,5.52197,5.34424,12737,28.58
47.13,-113.69,2017-09-04 04:27:00,NOAA,AVHRR,40.003,C3,7.50332,4.21849,4.95449,4.37237,11153,28.58
44.34,-115.53,2017-09-04 04:27:00,NOAA,AVHRR,41.088,C3,7.65074,4.42887,5.19938,4.91295,11934,28.58
47.32,-120.94,2017-09-04 04:27:00,NOAA,AVHRR,46.136,C3,10.4142,4.84389,5.79839,5.57147,18116,28.58
47.12,-113.71,2017-09-04 04:27:00,NOAA,AVHRR,39.404,C3,7.51456,4.08123,4.81723,4.24078,10860,28.58
47.12,-113.69,2017-09-04 04:27:00,NOAA,AVHRR,40.203,C3,7.54006,4.25232,4.99982,4.42081,11310,28.58
47.35,-113.19,2017-09-04 04:27:00,NOAA,AVHRR,39.365,C3,6.52446,4.44149,5.09699,4.11805,9977,28.58
42.24,-123.84,2017-09-04 04:27:00,NOAA,AVHRR,32.039,C3,8.57071,2.41506,3.02456,4.395,7777,28.58
45.49,-115.2,2017-09-04 04:27:00,NOAA,AVHRR,38.242,C3,6.84266,4.04883,4.70433,4.3944,9657,28.58
47.31,-113.34,2017-09-04 04:27:00,NOAA,AVHRR,36.939,C3,6.46448,3.89563,4.49363,3.65261,8715,28.58
47.2,-113.18,2017-09-04 04:27:00,NOAA,AVHRR,39.511,C3,6.62749,4.43494,5.10194,4.30128,10144,28.58
47.31,-113.33,2017-09-04 04:27:00,NOAA,AVHRR,35.113,C3,6.35137,3.55517,4.09567,3.35821,7804,28.58
46.96,-121.31,2017-09-04 04:27:00,NOAA,AVHRR,42.265,C3,7.73451,4.75387,5.54737,5.26885,12872,28.58
45.84,-114.82,2017-09-04 04:27:00,NOAA,AVHRR,39.614,C3,7.111,4.26659,4.96809,4.8313,10598,28.58
42.75,-122.22,2017-09-04 04:27:00,NOAA,AVHRR,34.276,C3,8.18706,2.91351,3.59201,5.01988,8822,28.58
47.11,-112.47,2017-09-04 04:27:00,NOAA,AVHRR,39.331,C3,5.93735,4.76308,5.37258,4.83823,9570,28.58
43.2,-122.61,2017-09-04 04:27:00,NOAA,AVHRR,25.38,C3,5.42595,1.85036,1.85036,4.75874,3012,28.58
45.32,-115.26,2017-09-04 04:27:00,NOAA,AVHRR,38.972,C3,6.90204,4.19222,4.87072,4.49593,10085,28.58
37.41,-119.63,2017-09-04 04:27:00,NOAA,AVHRR,56.797,C3,21.0876,4.99408,6.13258,7.70322,38796,28.58
47.12,-113.77,2017-09-04 04:27:00,NOAA,AVHRR,40.865,C3,7.6463,4.37382,5.13282,4.63335,11774,28.58
44.56,-115.4,2017-09-04 04:27:00,NOAA,AVHRR,40.851,C3,7.25058,4.53077,5.26677,4.85538,11456,28.58
44.56,-115.37,2017-09-04 04:27:00,NOAA,AVHRR,40.746,C3,7.23033,4.50967,5.24567,4.82525,11378,28.58
44.56,-115.39,2017-09-04 04:27:00,NOAA,AVHRR,40.88,C3,7.24793,4.54024,5.27624,4.87237,11473,28.58
48.2,-113.1,2017-09-04 04:27:00,NOAA,AVHRR,36.224,C3,4.63495,4.55101,4.95351,3.65299,6888,28.58
45.81,-114.81,2017-09-04 04:27:00,NOAA,AVHRR,37.754,C3,6.98894,3.89644,4.56344,4.48394,9568,28.58
48.58,-113.85,2017-09-04 04:27:00,NOAA,AVHRR,37.574,C3,5.18037,4.63259,5.12709,4.67291,7968,28.58
47.18,-113.02,2017-09-04 04:27:00,NOAA,AVHRR,39.579,C3,6.50042,4.51265,5.16815,4.36776,10079,28.58
46.92,-121.42,2017-09-04 04:27:00,NOAA,AVHRR,41.059,C3,7.11466,4.66241,5.39841,5.10937,11522,28.58
47.15,-113.2,2017-09-04 04:27:00,NOAA,AVHRR,40.105,C3,6.79654,4.52371,5.21371,4.50999,10631,28.58
47.19,-113.06,2017-09-04 04:27:00,NOAA,AVHRR,37.583,C3,6.40496,4.05671,4.66621,3.73566,8966,28.58
47.18,-113.11,2017-09-04 04:27:00,NOAA,AVHRR,39.637,C3,6.63732,4.46502,5.13202,4.3634,10219,28.58
47.91,-112.98,2017-09-04 04:27:00,NOAA,AVHRR,35.242,C3,4.66627,4.25211,4.62011,3.17472,6468,28.58
44.44,-115.53,2017-09-04 04:27:00,NOAA,AVHRR,40.197,C3,7.40301,4.29935,5.03535,4.59792,11183,28.58
47.9,-115.21,2017-09-04 04:27:00,NOAA,AVHRR,41.836,C3,7.56781,4.68715,5.45765,5.19439,12391,28.58
47.9,-115.24,2017-09-04 04:27:00,NOAA,AVHRR,41.532,C3,7.56536,4.58893,5.35943,4.93596,12164,28.58
47.31,-121.06,2017-09-04 04:27:00,NOAA,AVHRR,44.533,C3,9.26593,4.78965,5.68665,5.34554,15808,28.58
47.11,-112.45,2017-09-04 04:27:00,NOAA,AVHRR,39.223,C3,5.90152,4.7443,5.3423,4.76335,9458,28.58
47.1,-112.46,2017-09-04 04:27:00,NOAA,AVHRR,39.114,C3,5.91006,4.69475,5.29275,4.61226,9384,28.58
47.01,-113.65,2017-09-04 04:27:00,NOAA,AVHRR,41.256,C3,7.79601,4.41671,5.19871,4.70001,12159,28.58
47.01,-113.66,2017-09-04 04:27:00,NOAA,AVHRR,42.018,C3,7.8836,4.59164,5.38514,5.01911,12736,28.58
47,-121.4,2017-09-04 04:27:00,NOAA,AVHRR,41.162,C3,7.30347,4.59921,5.34671,4.97113,11715,28.58
48.55,-113.79,2017-09-04 04:27:00,NOAA,AVHRR,37.408,C3,5.16356,4.58751,5.07051,4.51102,7855,28.58
48.94,-120.21,2017-09-04 04:27:00,NOAA,AVHRR,49.058,C3,12.8113,4.92572,5.96072,6.04225,22909,28.58
44.56,-115.38,2017-09-04 04:27:00,NOAA,AVHRR,40.751,C3,7.23349,4.50984,5.24584,4.82424,11384,28.58
47.88,-115.28,2017-09-04 04:27:00,NOAA,AVHRR,42.234,C3,7.70751,4.7577,5.5512,5.40986,12836,28.58
47.92,-112.99,2017-09-04 04:27:00,NOAA,AVHRR,35.717,C3,4.68997,4.36629,4.75729,3.36735,6693,28.58
46.27,-114.77,2017-09-04 04:27:00,NOAA,AVHRR,33.312,C3,6.84249,3.06052,3.58952,4.18121,7368,28.58
46.99,-121.43,2017-09-04 04:27:00,NOAA,AVHRR,40.838,C3,7.15693,4.57005,5.29455,4.93985,11368,28.58
46.98,-121.42,2017-09-04 04:27:00,NOAA,AVHRR,40.838,C3,7.10094,4.59713,5.32163,5.00752,11337,28.58
46.97,-121.32,2017-09-04 04:27:00,NOAA,AVHRR,42.004,C3,7.66396,4.6949,5.4769,5.18725,12592,28.58
47.89,-115.28,2017-09-04 04:27:00,NOAA,AVHRR,42.153,C3,7.72383,4.71629,5.50979,5.26954,12767,28.58
40.75,-123.14,2017-09-04 04:27:00,NOAA,AVHRR,42.619,C3,10.9491,3.84415,4.79865,5.39269,15762,28.58
40.78,-123.04,2017-09-04 04:27:00,NOAA,AVHRR,46.926,C3,12.2482,4.42162,5.43362,5.71335,19966,28.58
45.99,-113.51,2017-09-04 04:27:00,NOAA,AVHRR,34.302,C3,7.29195,3.1323,3.7418,4.0743,8186,28.58
41.41,-123.44,2017-09-04 04:27:00,NOAA,AVHRR,33.142,C3,7.56767,2.84549,3.43199,4.7752,7792,28.58
47.51,-120.91,2017-09-04 04:27:00,NOAA,AVHRR,45.667,C3,10.2037,4.75207,5.69507,5.53254,17433,28.58
48.21,-113.08,2017-09-04 04:27:00,NOAA,AVHRR,35.344,C3,4.62681,4.30041,4.66841,3.13827,6480,28.58
47.76,-115.34,2017-09-04 04:27:00,NOAA,AVHRR,40.382,C3,7.16989,4.43613,5.16063,4.6816,11100,28.58
48.61,-113.82,2017-09-04 04:27:00,NOAA,AVHRR,36.429,C3,4.90371,4.44487,4.88187,4.26412,7182,28.58
44.34,-115.56,2017-09-04 04:27:00,NOAA,AVHRR,40.978,C3,7.66383,4.39569,5.16619,4.876,11878,28.58
42.98,-122.21,2017-09-04 04:27:00,NOAA,AVHRR,30.786,C3,7.80045,2.3428,2.8258,4.92017,6613,28.58
48.96,-115.31,2017-09-04 04:27:00,NOAA,AVHRR,46.637,C3,10.8081,4.85071,5.82821,5.3569,18898,28.58
45.43,-115.13,2017-09-04 04:27:00,NOAA,AVHRR,38.739,C3,6.86005,4.15393,4.82093,4.53479,9922,28.58
47.32,-113.2,2017-09-04 04:27:00,NOAA,AVHRR,38.72,C3,6.55358,4.26447,4.90847,3.86451,9650,28.58
47.33,-113.18,2017-09-04 04:27:00,NOAA,AVHRR,35.974,C3,6.34438,3.7333,4.2968,3.24638,8178,28.58
47.3,-113.27,2017-09-04 04:27:00,NOAA,AVHRR,37.02,C3,6.39654,3.93619,4.53419,3.65191,8701,28.58
45.97,-115.07,2017-09-04 04:27:00,NOAA,AVHRR,35.649,C3,6.83961,3.51535,4.11335,4.21792,8440,28.58
43.3,-122.56,2017-09-04 04:27:00,NOAA,AVHRR,40.735,C3,6.668,4.83051,5.53201,6.15413,11066,28.58
45.81,-114.86,2017-09-04 04:27:00,NOAA,AVHRR,34.071,C3,6.75964,3.22967,3.78167,4.05707,7669,28.58
45.5,-115.97,2017-09-04 04:27:00,NOAA,AVHRR,41.297,C3,7.32318,4.63244,5.37994,5.10735,11819,28.58
45.51,-115.96,2017-09-04 04:27:00,NOAA,AVHRR,40.929,C3,7.28309,4.53862,5.27462,4.94418,11525,28.58
45.52,-115.89,2017-09-04 04:27:00,NOAA,AVHRR,40.439,C3,7.19334,4.4414,5.1659,4.796,11148,28.58
47.14,-112.48,2017-09-04 04:27:00,NOAA,AVHRR,39.716,C3,6.27176,4.68116,5.32516,4.50718,10019,28.58
42.32,-123.93,2017-09-04 04:27:00,NOAA,AVHRR,15.255,C3,4.5318,0.227509,0.227509,3.95646,309,28.58
47.51,-120.9,2017-09-04 04:27:00,NOAA,AVHRR,45.767,C3,10.2753,4.75564,5.71014,5.54337,17602,28.58
47.27,-113.21,2017-09-04 04:27:00,NOAA,AVHRR,39.49,C3,6.72534,4.38724,5.06574,4.09601,10221,28.58
47.22,-113.14,2017-09-04 04:27:00,NOAA,AVHRR,38.958,C3,6.55762,4.32126,4.96526,4.12818,9768,28.58
47.97,-113,2017-09-04 04:27:00,NOAA,AVHRR,35.768,C3,4.63853,4.41054,4.79004,3.39171,6666,28.58
45.23,-115.11,2017-09-04 04:27:00,NOAA,AVHRR,37.765,C3,6.86417,3.9386,4.5941,4.28391,9460,28.58
48.5,-115.64,2017-09-04 04:27:00,NOAA,AVHRR,48.53,C3,12.4628,4.82441,5.85941,5.58638,21907,28.58
47.14,-112.5,2017-09-04 04:27:00,NOAA,AVHRR,39.844,C3,6.31219,4.70298,5.34698,4.581,10125,28.58
47.15,-112.5,2017-09-04 04:27:00,NOAA,AVHRR,39.627,C3,6.27787,4.64604,5.29004,4.40623,9963,28.58
45.81,-114.89,2017-09-04 04:27:00,NOAA,AVHRR,38.606,C3,7.01745,4.06953,4.74803,4.61237,9996,28.58
43.34,-122.57,2017-09-04 04:27:00,NOAA,AVHRR,38.33,C3,6.41719,4.22437,4.84537,5.42134,9328,28.58
47.29,-121.03,2017-09-04 04:27:00,NOAA,AVHRR,44.862,C3,9.45359,4.82672,5.73522,5.45419,16266,28.58
37.4,-119.63,2017-09-04 04:27:00,NOAA,AVHRR,56.736,C3,21.0329,4.99531,6.13381,7.81133,38704,28.58
45.44,-115.1,2017-09-04 04:27:00,NOAA,AVHRR,38.053,C3,6.81907,4.01559,4.67109,4.42977,9556,28.58
45.97,-113.56,2017-09-04 04:27:00,NOAA,AVHRR,28.926,C3,6.89182,2.19064,2.44364,3.71068,5052,28.58
42.72,-122.23,2017-09-04 04:27:00,NOAA,AVHRR,37.944,C3,8.42685,3.53777,4.30827,5.19825,10892,28.58
46.64,-114.29,2017-09-04 04:27:00,NOAA,AVHRR,36.703,C3,7.8917,3.43546,4.14846,4.16779,9822,28.58
47.17,-113.13,2017-09-04 04:27:00,NOAA,AVHRR,39.239,C3,6.65461,4.35231,5.01931,4.20659,10020,28.58
48.25,-113.1,2017-09-04 04:27:00,NOAA,AVHRR,36.474,C3,4.58229,4.67784,5.08034,3.93579,6984,28.58
47.51,-120.98,2017-09-04 04:27:00,NOAA,AVHRR,45.505,C3,10.0311,4.77521,5.71821,5.52824,17208,28.58
47.02,-113.65,2017-09-04 04:27:00,NOAA,AVHRR,41.477,C3,7.79441,4.47519,5.25719,4.78732,12293,28.58
46.63,-114.29,2017-09-04 04:27:00,NOAA,AVHRR,33.708,C3,7.70526,2.91885,3.53985,4.1332,8183,28.58
47.46,-115.06,2017-09-04 04:27:00,NOAA,AVHRR,40.231,C3,6.45842,4.75803,5.42503,5.4573,10511,28.58
45.3,-115.19,2017-09-04 04:27:00,NOAA,AVHRR,38.358,C3,6.86192,4.06774,4.73474,4.37496,9747,28.58
47.29,-113.42,2017-09-04 04:27:00,NOAA,AVHRR,33.333,C3,6.39051,3.19035,3.68485,3.10522,7064,28.58
47.14,-113.03,2017-09-04 04:27:00,NOAA,AVHRR,40.11,C3,6.62891,4.60908,5.28758,4.60741,10515,28.58
45.38,-115.08,2017-09-04 04:27:00,NOAA,AVHRR,40.812,C3,7.07255,4.60337,5.32787,5.15436,11304,28.58
44.8,-122.03,2017-09-04 04:27:00,NOAA,AVHRR,44.95,C3,9.50423,4.83753,5.74604,5.89322,16383,28.58
46.44,-113.68,2017-09-04 04:27:00,NOAA,AVHRR,33.488,C3,7.22234,2.99554,3.57054,3.84403,7736,28.58
47.21,-113.14,2017-09-04 04:27:00,NOAA,AVHRR,38.492,C3,6.54548,4.21301,4.85701,3.99625,9537,28.58
43.37,-122.63,2017-09-04 04:27:00,NOAA,AVHRR,40.045,C3,6.27943,4.81504,5.47054,6.04988,10306,28.58
48.94,-115.28,2017-09-04 04:27:00,NOAA,AVHRR,46.495,C3,10.6447,4.89114,5.85714,5.62088,18704,28.58
48.96,-115.24,2017-09-04 04:27:00,NOAA,AVHRR,46.468,C3,10.5992,4.92631,5.89231,5.89764,18736,28.58
48.93,-120.34,2017-09-04 04:27:00,NOAA,AVHRR,48.565,C3,12.3714,4.92395,5.94745,6.14485,22073,28.58
42.74,-122.24,2017-09-04 04:27:00,NOAA,AVHRR,33.99,C3,8.08013,2.88461,3.54011,5.01338,8581,28.58
45.5,-115.83,2017-09-04 04:27:00,NOAA,AVHRR,41.609,C3,7.28221,4.77113,5.51863,5.47277,12056,28.58
47.09,-113.67,2017-09-04 04:27:00,NOAA,AVHRR,39.817,C3,7.55226,4.16008,4.89608,4.32276,11093,28.58
47.65,-115.57,2017-09-04 04:27:00,NOAA,AVHRR,41.132,C3,6.96116,4.78742,5.51192,5.42308,11511,28.58
45.28,-115.15,2017-09-04 04:27:00,NOAA,AVHRR,38.773,C3,6.9231,4.13926,4.81776,4.47209,10006,28.58
45.28,-115.08,2017-09-04 04:27:00,NOAA,AVHRR,38.522,C3,6.92089,4.08382,4.75082,4.43775,9864,28.58
47.13,-112.48,2017-09-04 04:27:00,NOAA,AVHRR,39.842,C3,6.29443,4.71371,5.35771,4.61659,10117,28.58
42.19,-123.92,2017-09-04 04:27:00,NOAA,AVHRR,35.674,C3,9.74453,2.84355,3.64855,4.43808,10666,28.58
41.92,-123.14,2017-09-04 04:27:00,NOAA,AVHRR,34.379,C3,8.33389,2.89976,3.58976,4.87938,8975,28.58
48.55,-113.85,2017-09-04 04:27:00,NOAA,AVHRR,37.806,C3,5.17436,4.72517,5.23117,4.92773,8120,28.58
47.2,-113.14,2017-09-04 04:27:00,NOAA,AVHRR,38.693,C3,6.53208,4.26633,4.91033,4.02655,9622,28.58
47.16,-113.16,2017-09-04 04:27:00,NOAA,AVHRR,40.813,C3,6.81808,4.74984,5.45134,5.0569,11150,28.58
44.38,-115.57,2017-09-04 04:27:00,NOAA,AVHRR,41.512,C3,7.6413,4.54877,5.31927,5.05047,12194,28.58
48.88,-114.77,2017-09-04 04:27:00,NOAA,AVHRR,40.782,C3,7.06298,4.5985,5.323,4.73141,11279,28.58
43.98,-122.51,2017-09-04 04:27:00,NOAA,AVHRR,42.207,C3,7.56096,4.85464,5.63664,6.28876,12786,28.58
43.99,-122.48,2017-09-04 04:27:00,NOAA,AVHRR,42.435,C3,7.7373,4.83083,5.62433,6.21868,13055,28.58
44.33,-115.53,2017-09-04 04:27:00,NOAA,AVHRR,40.782,C3,7.64527,4.35354,5.11254,4.83705,11726,28.58
47.35,-113.26,2017-09-04 04:27:00,NOAA,AVHRR,39.123,C3,6.60309,4.34406,4.99956,3.998,9904,28.58
47.2,-113.06,2017-09-04 04:27:00,NOAA,AVHRR,38.939,C3,6.60229,4.29844,4.95394,3.92343,9812,28.58
47.3,-121.07,2017-09-04 04:27:00,NOAA,AVHRR,44.486,C3,9.21489,4.79947,5.69647,5.35952,15748,28.58
46.97,-116.62,2017-09-04 04:27:00,NOAA,AVHRR,45.743,C3,10.0232,4.93497,5.87797,5.92163,17675,28.58
46.05,-115.07,2017-09-04 04:27:00,NOAA,AVHRR,38.261,C3,7.0702,3.97751,4.65601,4.64003,9876,28.58
44.44,-115.52,2017-09-04 04:27:00,NOAA,AVHRR,41.219,C3,7.47917,4.53524,5.29424,4.9279,11879,28.58
48.62,-113.81,2017-09-04 04:27:00,NOAA,AVHRR,36.138,C3,4.84922,4.39322,4.80722,4.1907,6993,28.58
47.37,-113.27,2017-09-04 04:27:00,NOAA,AVHRR,40.366,C3,6.68172,4.66576,5.35576,4.65115,10736,28.58
42.72,-122.24,2017-09-04 04:27:00,NOAA,AVHRR,40.569,C3,8.55858,4.01796,4.83447,5.39125,12413,28.58
47.51,-115.06,2017-09-04 04:27:00,NOAA,AVHRR,40.159,C3,6.47645,4.71612,5.38312,5.31498,10459,28.58
45.56,-115.98,2017-09-04 04:27:00,NOAA,AVHRR,40.055,C3,7.21233,4.33562,5.06012,4.64136,10949,28.58
45.57,-115.94,2017-09-04 04:27:00,NOAA,AVHRR,39.025,C3,7.11673,4.12875,4.83025,4.44364,10313,28.58
45.57,-115.92,2017-09-04 04:27:00,NOAA,AVHRR,39.398,C3,7.12493,4.21095,4.91245,4.52743,10500,28.58
45.96,-113.54,2017-09-04 04:27:00,NOAA,AVHRR,34.033,C3,7.28136,3.08393,3.68193,4.0608,8043,28.58
45.95,-113.53,2017-09-04 04:27:00,NOAA,AVHRR,26.854,C3,6.68038,1.82347,1.82347,3.59895,3654,28.58
46.25,-115.28,2017-09-04 04:27:00,NOAA,AVHRR,37.004,C3,6.86458,3.77985,4.41235,4.47043,9087,28.58
41.93,-123.13,2017-09-04 04:27:00,NOAA,AVHRR,20.045,C3,6.20944,0.652038,0.652038,4.47974,1215,28.58
45.51,-115.97,2017-09-04 04:27:00,NOAA,AVHRR,41.197,C3,7.31628,4.6039,5.3514,5.05414,11746,28.58
45.52,-115.96,2017-09-04 04:27:00,NOAA,AVHRR,40.85,C3,7.27851,4.51815,5.25415,4.91375,11473,28.58
41.41,-123.08,2017-09-04 04:27:00,NOAA,AVHRR,12.639,C3,3.20864,0.0869227,0.0869227,4.77482,84,28.58
47.18,-112.41,2017-09-04 04:27:00,NOAA,AVHRR,39.826,C3,6.18321,4.78993,5.43393,4.84954,10080,28.58
47.17,-112.42,2017-09-04 04:27:00,NOAA,AVHRR,39.573,C3,6.16915,4.69421,5.32671,4.50719,9858,28.58
44.79,-122.04,2017-09-04 04:27:00,NOAA,AVHRR,45.023,C3,9.51856,4.87013,5.79013,6.12068,16534,28.58
46.41,-113.61,2017-09-04 04:27:00,NOAA,AVHRR,35.627,C3,7.31453,3.37939,4.02339,4.19824,8829,28.58
48.87,-114.77,2017-09-04 04:27:00,NOAA,AVHRR,40.646,C3,7.07322,4.55237,5.27687,4.63369,11197,28.58
46.39,-114.53,2017-09-04 04:27:00,NOAA,AVHRR,37.057,C3,7.33731,3.65118,4.32968,4.46351,9530,28.58
47.13,-113.67,2017-09-04 04:27:00,NOAA,AVHRR,39.952,C3,7.47178,4.2177,4.9537,4.35913,11104,28.58
45.97,-113.58,2017-09-04 04:27:00,NOAA,AVHRR,37.67,C3,7.47986,3.73259,4.43409,4.41197,9950,28.58
46.69,-114.18,2017-09-04 04:27:00,NOAA,AVHRR,21.992,C3,6.36673,0.951634,0.951634,3.21335,1818,28.58
46.63,-114.25,2017-09-04 04:27:00,NOAA,AVHRR,17.588,C3,5.18865,0.444044,0.444044,3.05847,691,28.58
45.97,-113.41,2017-09-04 04:27:00,NOAA,AVHRR,23.128,C3,6.16981,1.2018,1.2018,3.48308,2224,28.58
45.94,-113.56,2017-09-04 04:27:00,NOAA,AVHRR,26.535,C3,6.62288,1.77275,1.77275,3.58412,3522,28.58
45.97,-113.42,2017-09-04 04:27:00,NOAA,AVHRR,22.993,C3,6.14911,1.1806,1.1806,3.47743,2178,28.58
41.89,-123.16,2017-09-04 04:27:00,NOAA,AVHRR,23.046,C3,6.97765,1.02501,1.02501,4.52505,2146,28.58
48.96,-115.33,2017-09-04 04:27:00,NOAA,AVHRR,46.766,C3,10.9119,4.8516,5.8291,5.37119,19082,28.58
47.17,-113.24,2017-09-04 04:27:00,NOAA,AVHRR,39.805,C3,6.79138,4.44237,5.13237,4.37152,10457,28.58
41.9,-123.1,2017-09-04 04:27:00,NOAA,AVHRR,39.712,C3,8.78542,3.7872,4.6037,5.17489,12134,28.58
48.93,-120.35,2017-09-04 04:27:00,NOAA,AVHRR,48.511,C3,12.3258,4.91996,5.94346,6.12994,21977,28.58
45.99,-113.43,2017-09-04 04:27:00,NOAA,AVHRR,15.687,C3,4.34162,0.312912,0.312912,3.13061,408,28.58
48.95,-120.2,2017-09-04 04:27:00,NOAA,AVHRR,49.061,C3,12.8119,4.93211,5.97861,6.07584,22979,28.58
45.21,-115.07,2017-09-04 04:27:00,NOAA,AVHRR,39.739,C3,7.02627,4.32912,5.03062,4.61188,10604,28.58
42.81,-122.21,2017-09-04 04:27:00,NOAA,AVHRR,30.611,C3,7.86974,2.29336,2.77636,4.87926,6555,28.58
47.35,-113.23,2017-09-04 04:27:00,NOAA,AVHRR,37.26,C3,6.44564,3.97118,4.58068,3.49987,8858,28.58
46.27,-114.78,2017-09-04 04:27:00,NOAA,AVHRR,33.212,C3,6.83223,3.04402,3.57302,4.17301,7324,28.58
46.04,-114.92,2017-09-04 04:27:00,NOAA,AVHRR,39.876,C3,7.23082,4.28532,5.00982,4.91026,10868,28.58
40.83,-123.05,2017-09-04 04:27:00,NOAA,AVHRR,45.454,C3,11.7288,4.22645,5.22695,5.58604,18392,28.58
47.3,-120.96,2017-09-04 04:27:00,NOAA,AVHRR,45.98,C3,10.2818,4.84996,5.80446,5.57403,17904,28.58
45.63,-121.89,2017-09-04 04:27:00,NOAA,AVHRR,41.528,C3,7.07668,4.93714,5.68464,6.22303,12069,28.58
46.13,-115.1,2017-09-04 04:27:00,NOAA,AVHRR,41.063,C3,7.19034,4.62386,5.35986,5.38041,11562,28.58
46.63,-114.2,2017-09-04 04:27:00,NOAA,AVHRR,32.095,C3,7.6161,2.63725,3.17775,3.78747,7261,28.58
47.14,-113.16,2017-09-04 04:27:00,NOAA,AVHRR,40.969,C3,6.8726,4.77862,5.49162,5.17654,11323,28.58
47.29,-120.96,2017-09-04 04:27:00,NOAA,AVHRR,45.988,C3,10.2842,4.85275,5.80725,5.58138,17917,28.58
47.09,-113.7,2017-09-04 04:27:00,NOAA,AVHRR,38.579,C3,7.51652,3.90616,4.63066,4.09167,10442,28.58
47.15,-113.07,2017-09-04 04:27:00,NOAA,AVHRR,38.439,C3,6.54214,4.20182,4.83432,3.94366,9488,28.58
47.29,-120.99,2017-09-04 04:27:00,NOAA,AVHRR,45.716,C3,10.083,4.8436,5.7866,5.53339,17504,28.58
44.04,-122.06,2017-09-04 04:27:00,NOAA,AVHRR,43.535,C3,10.4928,4.12571,5.06871,5.38727,15955,28.58
47.27,-113.27,2017-09-04 04:27:00,NOAA,AVHRR,38.933,C3,6.57428,4.30823,4.96373,4.10752,9790,28.58
48.59,-113.84,2017-09-04 04:27:00,NOAA,AVHRR,36.954,C3,5.00441,4.54236,5.00236,4.462,7510,28.58
46.64,-114.3,2017-09-04 04:27:00,NOAA,AVHRR,39.283,C3,8.04984,3.89639,4.66689,4.47653,11270,28.58
48.99,-115.37,2017-09-04 04:27:00,NOAA,AVHRR,46.989,C3,11.1405,4.82291,5.81191,5.23515,19424,28.58
47.18,-113.08,2017-09-04 04:27:00,NOAA,AVHRR,37.424,C3,6.44182,4.00833,4.61783,3.7047,8924,28.58
48.84,-120.44,2017-09-04 04:27:00,NOAA,AVHRR,48.245,C3,12.1092,4.89701,5.92051,5.73899,21508,28.58
48.9,-120.31,2017-09-04 04:27:00,NOAA,AVHRR,48.601,C3,12.4112,4.91056,5.94556,5.78022,22137,28.58
47.18,-113.19,2017-09-04 04:27:00,NOAA,AVHRR,40.519,C3,6.76884,4.66898,5.37048,4.81185,10906,28.58
48.55,-113.83,2017-09-04 04:27:00,NOAA,AVHRR,37.839,C3,5.24717,4.68179,5.18779,4.7805,8166,28.58
45.98,-113.49,2017-09-04 04:27:00,NOAA,AVHRR,28.333,C3,6.82781,2.08692,2.27092,3.6727,4652,28.58
47.15,-112.51,2017-09-04 04:27:00,NOAA,AVHRR,39.048,C3,6.24188,4.48578,5.10678,4.04202,9563,28.58
