lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
51.84,-123.33,2017-08-10 04:45:00,NOAA,AVHRR,92.74700000000001,125.45,737.002,6.04,34.486999999999995,C2,13.0987,4.33939,5.0913900000000005,5.39612,20007,11.67
53.21,-124.27,2017-08-10 04:45:00,NOAA,AVHRR,93.73200000000001,113.415,550.599,6.962999999999999,37.496,C2,16.3804,4.106330000000001,4.8823300000000005,4.38705,23992,11.67
52.61,-123.35,2017-08-10 04:45:00,NOAA,AVHRR,93.46799999999999,122.012,645.757,6.495,36.96,C3,5.47484,4.2908800000000005,4.796880000000001,4.91279,7879,11.67
50.97,-121.09,2017-08-10 04:45:00,NOAA,AVHRR,94.855,206.02200000000002,732.461,6.544,43.989,C2,20.3339,4.6904699999999995,5.482469999999999,5.3725,33444,11.67
51.65,-122.9,2017-08-10 04:45:00,NOAA,AVHRR,93.554,134.985,731.645,6.8229999999999995,38.437,C3,5.91301,4.47499,5.06149,5.36825,8979,11.67
51.79,-123.33,2017-08-10 04:45:00,NOAA,AVHRR,92.86399999999999,128.797,738.293,6.0729999999999995,35.024,D1,0.456304,1.44369,1.44369,5.402830000000001,198,9.94
50.95,-121.53,2017-08-10 04:45:00,NOAA,AVHRR,94.947,258.95799999999997,796.18,6.885,45.131,C2,21.3502,4.812790000000001,5.60479,5.70029,35899,11.67
50.88,-121.44,2017-08-10 04:45:00,NOAA,AVHRR,94.899,296.647,828.7710000000001,6.837999999999999,44.956,C2,21.2269,4.8634900000000005,5.65549,5.865,36015,11.67
52.42,-125.7,2017-08-10 04:45:00,NOAA,AVHRR,90.60700000000001,124.586,639.7280000000001,5.566,27.389,C2,8.377930000000001,4.27221,4.93621,4.88018,12407,11.67
51.01,-121.18,2017-08-10 04:45:00,NOAA,AVHRR,94.925,198.22,718.452,6.59,44.239,C3,9.093110000000001,4.76427,5.649769999999999,5.29934,15412,11.67
52.73,-123.86,2017-08-10 04:45:00,NOAA,AVHRR,93.38799999999999,115.76700000000001,599.556,6.492000000000001,36.175,C3,5.2992099999999995,4.176159999999999,4.64766,4.66056,7389,11.67
52.59,-121.14,2017-08-10 04:45:00,NOAA,AVHRR,94.913,150.901,480.129,6.357,42.053999999999995,D1,0.695671,1.43194,1.43194,3.98055,299,9.94
52.49,-124.1,2017-08-10 04:45:00,NOAA,AVHRR,93.053,132.011,667.2510000000001,5.962999999999999,35.412,C3,4.48211,4.40298,4.75948,5.02834,6400,11.67
51.15,-121.01,2017-08-10 04:45:00,NOAA,AVHRR,95.01299999999999,208.26,722.1110000000001,6.419,44.424,C2,20.7334,4.69081,5.48281,5.31849,34103,11.67
53.09,-120.82,2017-08-10 04:45:00,NOAA,AVHRR,95.62899999999999,99.63,394.166,6.106,40.400999999999996,C2,21.0275,3.77216,4.56416,3.4602800000000005,28792,11.67
52.41,-123.16,2017-08-10 04:45:00,NOAA,AVHRR,93.14,114.641,669.5139999999999,6.357,35.442,C3,4.80619,4.23084,4.62184,5.04044,6664,11.67
52.7,-123.34,2017-08-10 04:45:00,NOAA,AVHRR,93.419,115.02,616.19,6.601,36.449,C3,5.42815,4.18499,4.6679900000000005,4.752,7602,11.67
51.64,-122.78,2017-08-10 04:45:00,NOAA,AVHRR,93.695,145.502,749.477,7.026,39.529,C2,16.7991,4.47461,5.25861,5.46082,26502,11.67
51.24,-121.11,2017-08-10 04:45:00,NOAA,AVHRR,95.088,216.19099999999997,737.721,6.476,44.87,C2,21.1247,4.71646,5.5084599999999995,5.399859999999999,34909,11.67
48.85,-120.44,2017-08-10 04:45:00,NOAA,AVHRR,95.524,209.30700000000002,666.706,7.5120000000000005,47.985,C3,12.1066,4.76397,5.78747,5.0254199999999996,21020,28.58
52.43,-124.39,2017-08-10 04:45:00,NOAA,AVHRR,92.79700000000001,132.899,667.732,5.702999999999999,34.315,C3,3.9751199999999995,4.410819999999999,4.663819999999999,5.0309099999999995,5562,11.67
52.95,-124.27,2017-08-10 04:45:00,NOAA,AVHRR,93.539,119.521,572.148,6.541,36.789,D1,0.538125,1.41526,1.41526,4.5082699999999996,228,9.94
50.93,-121.07,2017-08-10 04:45:00,NOAA,AVHRR,94.81,194.294,719.7560000000001,6.5489999999999995,43.705,C3,8.724960000000001,4.75413,5.616630000000001,5.30616,14701,11.67
52.86,-124.1,2017-08-10 04:45:00,NOAA,AVHRR,93.485,123.512,598.689,6.526,36.915,C3,5.51829,4.25941,4.76541,4.65578,7889,11.67
52.4,-123.15,2017-08-10 04:45:00,NOAA,AVHRR,93.111,114.204,670.425,6.351,35.321999999999996,C3,4.75473,4.22645,4.60595,5.04531,6570,11.67
